Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1911,2.11,2.56,-5.30,449.219,-117.676,959.473,-19.35,-13.20,-25.80,18.83
1923,2.28,1.52,-3.43,-90.820,-31.250,1177.734,-16.65,-8.85,-27.60,18.92
1945,0.96,1.10,-4.35,204.102,-28.320,954.590,-18.45,-7.95,-30.45,18.88
1954,-2.04,0.27,-3.61,63.477,102.051,1096.191,-19.50,-11.85,-27.90,19.07
1964,-1.02,-2.47,-5.32,337.402,21.484,1160.645,-19.50,-11.85,-27.90,19.07
1974,-3.15,0.85,-5.20,135.254,74.707,930.176,-18.15,-9.30,-26.85,19.07
1984,0.40,-0.77,-5.49,244.629,2.441,741.211,-23.55,-9.75,-33.00,18.83
1994,0.48,-1.93,-6.60,0.488,28.809,996.582,-23.55,-9.75,-33.00,19.02
2006,-0.03,-0.24,-8.21,171.875,159.668,1163.086,-19.50,-12.30,-28.20,18.83
2016,4.20,-1.03,-8.75,338.867,-156.738,1077.148,-19.50,-12.30,-28.20,19.07
2026,-2.83,-5.05,-7.85,-41.016,268.066,1187.988,-19.65,-8.85,-31.50,19.12
2036,0.29,1.69,-7.64,441.895,-148.437,838.379,-22.80,-9.75,-33.30,18.88
2046,-1.36,-0.73,-7.18,165.039,-76.660,863.281,-22.95,-11.10,-31.20,19.02
2056,0.59,-0.10,-6.46,93.750,-74.219,1115.234,-17.85,-11.25,-27.30,19.02
2066,2.54,-0.85,-7.15,120.605,61.523,985.840,-17.85,-11.25,-27.30,18.83
2078,1.88,-1.19,-8.83,197.754,-214.844,659.180,-21.30,-8.85,-32.55,18.54
2088,0.83,-1.53,-9.59,163.574,-269.043,1259.766,-24.30,-10.50,-33.00,18.83
2098,1.09,-5.62,-6.73,264.648,-51.758,1212.402,-21.00,-11.55,-27.90,18.88
2108,-4.45,-3.53,-9.05,270.996,-154.297,979.004,-15.90,-8.85,-26.55,19.26
2118,-4.46,-3.26,-8.78,-16.602,-14.160,1462.891,-15.90,-8.85,-26.55,19.12
2128,-1.47,-6.47,-9.85,177.246,95.703,759.277,-23.55,-9.30,-32.25,19.02
2138,-0.58,-0.03,-8.73,208.008,167.969,1031.738,-21.90,-9.45,-28.95,19.07
2150,6.48,-2.95,-8.06,356.445,165.039,798.340,-21.90,-9.45,-28.95,18.92
2160,7.24,-2.45,-6.60,234.863,271.973,1153.320,-17.40,-7.35,-27.30,19.07
2170,7.61,-3.60,-11.05,299.805,-175.781,974.609,-21.45,-9.45,-30.90,18.73
2180,6.17,-1.21,-5.16,172.363,-67.871,553.223,-22.05,-11.70,-29.85,19.07
2190,4.88,-3.11,-8.16,360.352,-152.832,887.207,-18.60,-13.65,-25.05,19.07
2200,-1.97,2.78,-4.63,116.211,-262.695,787.598,-18.60,-13.65,-25.05,19.12
2212,-12.09,-0.79,-1.43,326.660,55.176,1002.441,-22.20,-9.45,-30.15,19.21
2222,-11.34,3.10,-7.06,94.727,38.086,805.176,-22.35,-12.45,-29.10,19.07
2232,-8.01,8.56,-9.34,401.367,-247.070,1342.773,-18.45,-12.30,-23.70,19.02
2242,-2.92,-2.66,-5.66,62.500,70.801,1363.281,-17.55,-10.65,-26.40,19.07
2252,0.98,1.39,-5.93,69.824,-184.570,1254.395,-17.55,-10.65,-26.40,18.88
2262,0.84,5.48,-11.95,13.672,-0.488,1107.910,-23.40,-12.30,-30.15,19.21
2272,-3.09,4.21,-12.98,211.914,-213.379,725.098,-18.00,-12.30,-24.90,19.07
2284,-2.75,-1.84,-15.68,166.992,-265.625,1622.559,-16.80,-11.55,-25.65,18.92
2294,-10.68,1.07,-17.40,65.918,-103.516,1236.328,-22.80,-8.85,-29.10,19.21
2304,-0.96,-1.73,-19.05,389.648,-118.164,1561.523,-22.80,-8.85,-29.10,19.12
2314,-4.94,-2.68,-19.67,148.437,-153.809,520.508,-18.60,-12.90,-23.85,18.88
2324,-3.56,-6.66,-22.86,376.465,-362.305,1454.590,-18.90,-7.65,-26.55,18.88
2334,0.61,-5.62,-17.17,301.758,-142.578,640.625,-18.90,-7.65,-26.55,18.83
2344,-2.21,-8.69,-21.83,233.887,-197.266,1995.117,-23.25,-12.90,-26.85,18.83
2356,-2.05,-8.09,-17.23,-4.883,-110.352,947.266,-21.45,-9.45,-28.95,19.36
2366,-2.92,-4.99,-17.18,102.539,-159.180,1721.680,-24.90,-11.85,-30.45,19.07
2376,1.57,1.46,-17.37,467.285,-196.777,1090.332,-24.90,-11.85,-30.45,19.07
2386,0.57,-4.31,-16.08,411.133,-358.398,621.094,-18.75,-10.65,-26.40,19.07
2396,-0.71,-0.82,-15.90,255.859,-0.977,1334.961,-24.60,-12.30,-31.20,19.07
2406,0.49,1.83,-14.49,424.316,-103.516,659.668,-22.65,-12.30,-29.70,18.83
2416,-0.76,1.30,-17.30,323.730,-229.492,1026.855,-17.25,-10.35,-25.65,18.73
2428,-0.69,1.29,-16.18,-116.211,-54.199,1233.398,-17.25,-10.35,-25.65,18.68
2438,1.23,1.24,-11.57,103.027,85.938,1476.563,-24.15,-11.55,-31.20,18.83
2447,-2.95,7.65,-16.95,372.559,11.719,583.496,-18.75,-13.05,-25.95,19.07
2463,5.96,-2.52,-13.08,300.781,-330.078,490.234,-17.85,-9.75,-28.05,19.12
2472,1.29,-6.77,-28.88,-44.434,-98.145,1508.301,-22.95,-9.45,-29.70,19.07
2482,3.45,3.94,-13.87,-216.309,296.875,1330.078,-21.45,-11.55,-27.45,19.02
2492,4.93,3.41,-11.79,314.941,-217.285,564.453,-18.45,-8.70,-26.70,19.12
2504,-3.34,3.80,-16.44,212.402,-182.129,1201.172,-23.25,-8.10,-30.30,18.92
2514,-3.56,4.69,-22.51,175.293,-57.129,720.215,-23.25,-8.10,-30.30,19.02
2524,-0.52,-5.31,-22.37,-40.039,-279.297,473.145,-17.10,-10.05,-26.55,19.26
2534,3.86,-3.93,-19.73,396.484,-455.566,541.992,-21.30,-9.75,-29.10,19.12
2544,-4.98,-4.05,-20.68,-148.926,-110.352,1348.145,-22.05,-10.50,-31.05,19.02
2554,5.63,-6.34,-20.66,466.309,-84.961,1433.594,-16.20,-10.05,-25.80,19.07
2564,2.98,-1.56,-21.30,-40.039,63.477,1703.125,-16.20,-10.05,-25.80,18.92
2576,5.05,0.95,-21.08,309.082,-375.488,938.477,-18.00,-11.85,-26.40,19.21
2586,2.44,1.40,-22.71,232.910,-506.836,1999.939,-17.85,-6.90,-26.40,19.07
2596,-3.73,3.65,-21.50,544.434,-578.613,1552.246,-23.25,-9.30,-30.75,19.26
2606,-6.82,1.86,-22.00,180.176,-385.742,592.773,-23.25,-9.30,-30.75,19.12
2616,-11.67,-2.73,-18.31,434.082,-395.020,340.332,-17.40,-5.70,-27.30,19.12
2626,-9.33,-4.86,-24.99,29.297,-272.949,1386.719,-22.80,-8.55,-30.30,19.02
2638,-4.21,-11.67,-22.19,798.340,-486.816,562.988,-22.80,-8.55,-30.30,19.21
2648,3.10,-13.54,-22.06,414.062,40.527,1529.785,-19.35,-6.45,-28.80,19.12
2658,7.76,-13.63,-23.70,-171.875,-370.117,1000.488,-20.55,-8.10,-28.35,19.07
2668,-0.76,-8.10,-28.07,130.371,-240.723,333.008,-17.10,-8.10,-26.85,19.07
2678,3.29,-9.11,-23.86,165.039,120.605,1143.066,-20.85,-5.25,-29.85,19.12
2688,-1.62,-2.51,-24.98,-231.934,3.906,1008.301,-20.85,-5.25,-29.85,19.40
2698,3.47,4.60,-18.59,141.602,-43.945,489.258,-17.25,-5.55,-27.45,19.26
2710,-4.71,8.28,-18.12,10.254,-185.547,1322.754,-19.95,-5.55,-30.15,19.26
2720,-7.15,7.13,-20.47,77.148,-361.328,1607.422,-21.00,-7.05,-28.65,19.12
2730,-4.89,11.97,-17.87,230.957,-232.910,1148.438,-15.90,-6.15,-26.10,19.26
2740,-2.37,8.25,-19.81,316.895,-278.809,1680.176,-15.90,-6.15,-26.10,19.02
2750,-5.06,9.27,-20.81,-153.809,164.062,1583.008,-19.50,-7.05,-27.45,18.92
2760,1.77,8.14,-23.37,616.699,-288.574,470.703,-17.85,-6.45,-27.30,19.26
2770,1.16,0.85,-22.23,143.066,-45.410,958.496,-20.25,-6.75,-31.65,19.07
2784,-3.62,-1.73,-25.32,23.437,-62.500,975.098,-18.60,-7.35,-28.05,19.07
2794,4.43,-5.18,-26.44,255.371,-285.156,792.480,-18.60,-7.35,-28.05,18.92
2804,1.95,-7.12,-26.29,395.020,-348.633,1219.727,-20.70,-7.50,-29.70,19.12
2814,-3.68,-8.57,-26.51,-1.465,47.852,1306.641,-16.80,-7.05,-26.40,19.07
2824,4.02,-5.74,-29.99,-37.598,95.215,1015.625,-16.80,-7.05,-26.40,19.21
2834,12.95,-6.25,-28.89,201.172,-230.469,778.809,-18.90,-8.10,-29.85,19.02
2844,5.63,0.13,-25.32,321.777,-391.602,1014.160,-17.10,-7.35,-26.55,19.26
2856,4.95,1.52,-27.82,-20.508,-260.254,1030.273,-19.50,-5.85,-31.95,19.12
2866,1.08,1.39,-24.54,177.734,-441.895,755.371,-18.75,-8.70,-26.70,19.07
2876,-5.73,1.85,-27.37,-158.691,-61.035,1052.246,-18.75,-8.70,-26.70,18.92
2886,-7.50,-2.86,-29.59,-114.258,368.164,1007.324,-19.95,-7.50,-30.90,19.26
2896,0.76,-5.09,-28.12,-33.691,111.328,1354.004,-16.20,-7.65,-27.30,19.07
2906,1.16,-3.27,-27.52,222.656,97.656,1007.812,-18.45,-4.65,-29.40,19.07
2916,0.98,-6.68,-24.13,272.461,-50.781,1169.922,-18.60,-7.65,-30.75,19.12
2928,-3.69,-3.69,-28.91,273.926,-218.750,805.176,-18.90,-5.70,-32.55,19.07
2938,-6.63,-1.78,-30.21,151.367,20.508,765.625,-18.00,-7.95,-29.70,19.21
2948,-10.01,-3.83,-28.73,214.355,-223.633,747.070,-16.65,-5.25,-29.10,19.40
2958,-4.07,-8.14,-25.08,-331.055,-99.609,1374.512,-18.15,-6.45,-30.75,19.07
2968,4.90,-3.40,-18.94,312.500,-356.445,892.090,-18.15,-6.45,-30.75,19.21
2984,11.86,4.69,-26.96,135.254,-801.758,1376.465,-17.55,-5.10,-30.90,19.07
2994,0.82,11.67,-22.10,71.777,-422.363,477.051,-17.10,-8.10,-29.10,19.26
3004,-3.07,9.00,-31.05,148.437,-315.918,906.738,-17.10,-8.10,-29.10,19.12
3014,-12.95,5.77,-27.91,66.406,-668.457,691.895,-18.15,-6.45,-30.30,19.26
3024,-15.37,2.13,-27.73,275.879,-445.801,298.340,-13.95,-7.65,-26.10,18.92
3034,-17.69,1.40,-35.20,-44.922,-2.441,1234.863,-16.20,-4.50,-29.55,18.92
3044,-15.02,-0.11,-34.94,241.699,-417.969,1125.000,-16.80,-6.75,-27.90,19.21
3056,11.24,-1.09,-33.68,152.344,-252.441,990.234,-16.80,-6.75,-27.90,19.07
3066,12.94,-1.50,-36.21,59.082,-304.199,991.211,-19.50,-5.10,-30.45,19.12
3076,14.15,0.31,-34.53,260.742,-393.555,1067.871,-14.85,-6.75,-26.70,19.12
3086,10.40,-2.30,-34.41,166.992,-448.242,1113.770,-17.55,-5.10,-29.70,19.36
3096,3.49,0.00,-32.33,0.977,-194.336,1383.301,-15.75,-6.30,-27.45,19.12
3106,4.88,3.59,-37.59,-0.977,-351.562,1000.000,-15.75,-6.30,-27.45,18.83
3116,-5.29,0.83,-38.09,-183.594,41.504,1638.672,-19.20,-6.75,-30.90,19.26
3128,3.53,1.97,-38.75,-138.672,-150.879,1065.430,-17.85,-4.05,-30.75,18.88
3138,11.44,-2.27,-32.80,425.781,-511.719,669.922,-15.45,-8.10,-28.35,19.07
3148,1.87,2.03,-35.57,-235.352,61.035,1241.211,-14.70,-2.85,-30.30,19.12
3158,5.63,0.60,-34.41,-61.035,13.184,1098.633,-18.00,-4.65,-30.15,19.26
3168,-3.31,0.08,-34.57,-105.469,111.328,1444.336,-11.40,-3.15,-27.90,19.07
3178,5.36,6.20,-34.18,485.352,-229.492,241.211,-11.40,-3.15,-27.90,19.36
3188,0.48,-0.68,-30.68,-267.578,73.730,1999.939,-12.60,-4.65,-28.20,18.83
3200,2.01,1.82,-32.78,-297.852,-204.102,1872.559,-15.75,-1.95,-30.45,19.21
3210,5.95,-0.16,-33.60,538.574,-861.328,38.574,-13.50,-5.70,-29.10,18.92
3220,-11.53,-3.47,-34.76,-16.113,-253.418,480.957,-13.50,-2.55,-28.05,19.07
3230,-6.02,-8.79,-32.44,438.965,-537.109,322.266,-13.50,-2.55,-28.05,19.12
3240,-14.26,-9.30,-36.44,215.332,21.973,411.133,-12.00,-4.05,-26.55,19.12
3250,-5.66,-7.57,-34.64,-31.738,333.984,1531.250,-14.85,-4.65,-29.70,19.21
3260,-3.21,-4.96,-33.55,267.090,-224.609,1066.406,-12.60,-5.55,-25.95,19.07
3272,2.23,5.82,-32.68,-104.004,-379.395,619.141,-16.65,-2.85,-29.10,19.36
3282,10.78,-1.56,-35.18,178.223,-312.988,632.324,-16.65,-2.85,-29.10,19.12
3292,12.50,-1.94,-36.21,521.973,-354.980,863.281,-14.85,-3.15,-29.70,19.07
3302,-2.21,5.39,-36.83,-70.313,-275.879,1031.250,-13.95,-7.35,-27.60,19.12
3312,5.56,-3.53,-32.94,81.543,-211.426,905.762,-13.95,-7.35,-27.60,19.36
3322,2.02,-2.83,-32.29,427.246,-519.531,1481.934,-14.55,-5.85,-28.20,19.26
3334,-5.76,-4.36,-40.63,105.469,144.531,1028.320,-12.60,-2.25,-27.45,19.12
3344,-3.72,-0.35,-40.17,279.785,-133.789,922.363,-14.85,-3.90,-30.45,19.36
3354,4.12,-3.05,-28.66,324.707,-155.273,1000.000,-12.30,-4.35,-27.45,19.21
3364,-3.49,-0.51,-40.10,-198.730,73.730,1378.418,-12.30,-4.35,-27.45,19.12
3374,-1.17,-1.89,-36.73,452.148,-663.574,1150.879,-11.85,-5.55,-27.15,19.02
3384,2.55,-1.60,-35.65,319.824,-451.660,1023.926,-13.05,-3.45,-29.70,19.21
3394,2.10,1.16,-42.53,58.105,-430.176,1168.457,-13.05,-5.10,-28.20,19.07
3406,-0.73,-4.15,-35.43,262.207,-455.566,1667.480,-13.50,-1.35,-28.35,19.02
3416,-7.47,1.63,-32.05,-228.516,164.551,1597.168,-13.50,-1.35,-28.35,19.07
3426,-7.01,6.96,-35.74,209.473,-138.672,306.641,-11.40,-2.70,-27.90,19.12
3436,1.05,-0.89,-34.82,621.582,-470.703,265.137,-12.75,-5.25,-28.05,19.21
3446,2.30,-2.21,-37.60,260.742,-540.527,1284.668,-10.65,-3.15,-28.20,19.21
3456,6.15,-6.06,-36.43,-125.488,-206.543,1999.939,-13.20,-5.25,-29.10,18.83
3466,-2.25,0.15,-36.27,-70.313,-203.613,1009.766,-13.20,-5.25,-29.10,19.36
3478,9.51,-5.71,-37.33,467.773,-524.414,910.156,-11.40,-1.50,-26.40,18.92
3488,12.08,-9.18,-35.38,652.344,-574.219,730.957,-11.40,-1.50,-26.40,19.07
3503,-1.69,-9.18,-38.27,220.703,-216.309,1999.939,-11.10,-2.70,-25.95,19.21
3512,-11.60,3.20,-37.11,-260.742,-3.418,794.434,-12.75,-2.10,-31.05,19.36
3522,-10.70,2.55,-33.08,322.754,-587.891,31.738,-10.65,-3.45,-28.20,18.88
3532,-17.88,0.17,-29.76,-46.875,-636.719,450.684,-12.00,-2.55,-30.30,18.88
3542,-0.61,-2.04,-35.84,-280.273,-43.945,1995.605,-12.00,-2.55,-30.30,19.02
3552,-4.01,4.82,-39.92,-763.672,-12.695,1853.027,-12.75,-2.10,-31.50,19.12
3564,10.39,-1.21,-35.64,613.281,-843.750,1836.426,-11.25,-2.85,-28.35,19.36
3574,5.64,1.85,-32.07,-270.020,-738.770,1999.939,-12.30,-1.05,-30.90,19.36
3584,6.07,4.22,-40.78,203.125,-520.020,1467.773,-8.55,-2.55,-28.80,19.12
3594,-4.89,3.92,-42.04,300.293,-682.129,905.273,-8.55,-2.55,-28.80,19.36
3604,-13.06,2.44,-73.79,-33.691,-572.266,1514.648,-7.95,-2.70,-29.70,18.88
3614,-12.02,0.24,-38.44,144.531,-167.969,327.148,-9.90,0.00,-31.95,19.40
3626,7.62,0.56,-35.08,92.773,-125.977,661.621,-9.30,-1.65,-30.30,19.02
3636,17.53,0.55,-41.27,296.387,-105.469,652.832,-9.75,-0.15,-30.75,18.88
3646,18.55,-5.76,-39.44,188.477,-791.992,992.676,-9.75,-0.15,-30.75,19.07
3656,10.36,-0.06,-42.33,-280.273,-552.246,952.148,-10.50,-0.15,-31.50,19.36
3666,1.92,-4.19,-43.26,-224.121,-403.320,1336.426,-7.95,-2.25,-28.20,19.40
3676,0.27,0.85,-42.59,-235.352,-126.953,1509.277,-7.95,-2.25,-28.20,19.21
3686,5.69,2.81,-14.69,114.258,-275.391,1186.523,-8.25,-2.55,-30.30,18.88
3697,-10.93,-5.03,-52.38,61.035,-318.359,881.836,-10.35,-0.75,-31.20,18.83
3707,-8.69,-2.28,-52.89,-173.340,-298.340,976.074,-7.35,-1.65,-29.85,19.02
3717,1.46,0.39,-41.29,-20.996,-415.039,1419.922,-9.75,-0.45,-31.50,19.07
3727,-2.73,4.65,-36.77,-62.012,-178.223,601.562,-9.75,-0.45,-31.50,19.02
3737,-2.39,0.20,-44.81,-61.523,-211.914,510.742,-7.95,-0.30,-30.45,19.26
3747,0.79,-1.63,-38.11,331.543,-455.566,691.406,-6.90,-2.25,-28.65,19.07
3757,-4.53,-6.06,-50.95,-212.891,-1008.301,1325.684,-6.45,0.00,-31.20,19.26
3769,11.52,-8.33,-14.55,-564.941,297.852,1205.566,-5.55,1.35,-32.55,18.92
3779,1.86,-6.33,-26.27,-502.441,-181.641,1999.939,-7.35,1.35,-32.55,18.92
3789,-2.09,-0.70,-44.54,-34.180,-102.539,681.641,-5.85,0.15,-32.55,19.12
3799,-2.47,1.55,-31.61,-200.684,-23.926,1725.098,-5.85,0.15,-32.55,19.26
3809,4.83,-5.15,-49.48,65.430,-565.918,982.422,-6.30,0.45,-31.20,19.02
3819,-0.87,2.79,-42.81,-1.953,-258.789,1428.223,-6.90,1.50,-32.40,19.36
3829,2.06,-0.99,-43.44,95.703,-588.379,566.406,-6.90,1.50,-32.40,19.40
3841,2.18,1.77,-44.43,5.371,-673.828,753.418,-5.55,0.90,-31.80,19.02
3851,5.47,0.40,-32.93,-283.691,-79.102,1087.891,-5.55,0.90,-31.80,19.12
3861,6.01,2.76,-49.66,-318.359,-318.848,1431.641,-5.55,-0.15,-32.25,19.02
3871,4.69,8.13,-38.83,-45.410,-505.859,1073.730,-6.15,0.75,-32.70,19.07
3881,-3.11,0.04,-43.92,-356.934,-262.695,1707.520,-6.15,2.25,-33.15,19.26
3891,1.39,6.58,-42.62,-236.816,-264.160,732.910,-5.85,2.55,-33.75,19.26
3901,2.20,5.82,-39.09,-35.645,-93.262,1075.684,-5.85,2.55,-33.75,19.36
3913,0.44,2.24,-38.32,-172.852,-617.187,1174.316,-3.90,2.10,-35.25,19.45
3923,11.69,-1.82,-40.18,96.191,-615.234,866.211,-3.90,0.90,-34.05,19.45
3933,4.08,-7.06,-37.38,-252.930,-392.090,1458.496,-3.15,0.45,-33.75,19.26
3943,-1.23,-3.21,-42.35,-257.812,63.477,1163.086,-3.15,0.90,-34.50,19.07
3953,4.41,-2.89,-38.87,-51.758,-165.527,1225.586,-3.15,0.90,-34.50,19.26
3963,0.47,-4.79,-35.33,-43.945,-683.105,335.937,-3.45,0.75,-33.90,19.40
3973,-1.45,-8.95,-36.25,-115.723,20.996,950.684,-3.75,0.75,-33.15,19.36
3985,11.41,-5.24,-35.25,-365.723,-174.316,903.320,-3.75,0.75,-33.15,19.26
3995,8.63,-8.05,-37.66,-325.195,-110.352,1152.344,-3.00,1.50,-33.90,19.21
4005,4.14,-3.37,-33.24,-125.488,-416.504,1455.078,-2.85,1.65,-33.75,19.12
4020,-0.35,-2.90,-29.85,232.422,-680.664,757.812,-3.45,2.25,-33.45,19.26
4029,-7.27,-8.55,-34.42,50.293,-760.742,1318.359,-2.85,3.30,-33.75,19.26
4039,-12.21,-10.82,-31.71,-177.734,-330.566,1747.559,-2.85,3.30,-33.75,19.26
4049,-9.18,-2.88,-32.23,-436.035,-5.371,1093.750,-3.15,1.65,-35.25,19.12
4061,-2.79,-6.20,-33.56,-306.152,-230.957,1301.270,-1.65,1.65,-35.25,19.40
4071,2.87,-1.25,-42.64,-58.594,-191.406,1498.535,-1.20,2.85,-34.50,19.36
4081,3.76,-2.30,-35.31,-366.699,-177.734,1358.887,-1.20,2.85,-34.50,19.12
4091,3.89,0.53,-35.79,-367.187,-496.094,828.125,-0.15,1.65,-34.50,19.21
4101,12.12,-2.20,-34.96,-19.531,-604.004,652.832,0.90,3.30,-33.00,19.21
4111,12.14,-3.98,-36.89,-65.918,-596.191,980.469,0.45,0.90,-33.30,19.36
4121,6.63,-0.51,-35.82,-384.277,-430.664,1546.387,0.00,1.05,-32.70,19.07
4133,8.52,-6.36,-34.75,51.758,-656.738,946.777,0.00,1.05,-32.70,19.07
4143,1.02,-3.68,-38.53,-157.715,-250.000,1441.406,-0.15,0.45,-32.25,19.26
4153,1.95,-1.85,-36.27,-68.848,-570.312,1147.461,0.15,-0.15,-31.50,19.36
4163,-4.94,-2.54,-41.40,95.215,-432.617,673.828,0.15,-0.15,-31.50,19.21
4173,-10.49,-2.34,-33.18,309.570,-90.820,844.238,-0.15,0.90,-31.50,19.12
4183,-6.30,-4.24,-30.38,-63.965,-259.766,1265.625,-0.45,1.35,-31.80,19.21
4193,-5.98,1.21,-35.14,-705.566,215.332,949.219,0.75,1.50,-31.95,19.36
4205,1.67,7.35,-37.31,-313.965,-18.066,1055.176,0.30,1.95,-31.95,19.07
4215,5.46,9.27,-35.25,-263.184,-249.023,990.234,0.30,1.95,-31.95,19.36
4225,15.58,6.60,-41.51,148.437,-369.141,1178.711,1.05,1.95,-31.95,19.12
4235,12.89,5.88,-36.24,472.168,-1199.219,415.039,0.00,0.00,-30.45,19.26
4244,6.18,4.63,-34.01,59.082,-756.836,79.102,0.30,0.00,-32.40,19.07
4254,-18.76,1.45,-26.93,-11.719,-587.891,1449.707,0.90,-0.15,-31.80,19.12
4264,-13.67,1.71,-34.93,-40.039,-269.043,1107.422,0.90,-0.15,-31.80,19.12
4276,-17.06,-0.24,-38.95,72.266,-295.898,1647.949,0.45,0.90,-31.50,19.12
4286,-26.69,3.15,-36.38,-207.520,237.793,895.508,1.05,0.75,-31.95,19.12
4296,-11.68,-3.32,-40.69,-46.875,-65.918,774.902,1.50,0.30,-30.90,19.26
4306,-2.91,-6.63,-37.53,85.938,-136.719,1159.180,1.20,0.90,-31.80,19.21
