Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1738,-4.89,0.85,-0.43,182.617,15.625,646.973,-14.55,-7.50,-25.95,19.07
1748,-3.61,-4.02,-2.08,311.523,6.348,1229.492,-15.15,-8.55,-26.55,18.92
1758,-3.16,-1.01,2.94,177.734,126.953,835.937,-15.15,-8.55,-26.55,19.36
1768,-1.45,-2.02,-2.63,115.723,-16.602,900.391,-23.55,-8.85,-31.05,19.02
1778,0.12,-0.40,-1.72,243.164,142.578,884.766,-21.60,-9.30,-29.10,19.02
1788,-0.68,1.31,-1.31,256.836,40.527,739.258,-17.85,-9.75,-26.55,19.07
1800,-0.97,1.69,0.95,140.625,97.656,861.328,-14.40,-8.85,-25.05,19.21
1810,-1.34,1.63,0.76,285.645,-53.223,1023.437,-14.40,-8.85,-25.05,19.21
1820,-2.39,1.24,-0.12,150.391,59.570,357.910,-18.75,-7.50,-29.70,18.83
1830,-1.79,5.24,2.81,195.801,36.621,976.562,-22.80,-7.65,-31.05,19.36
1840,1.46,-0.10,-0.96,260.742,20.508,983.887,-22.80,-9.30,-30.30,19.12
1850,5.31,1.16,-0.25,307.129,-46.875,1152.344,-17.85,-11.25,-27.60,19.21
1860,1.92,3.14,-0.49,46.387,-174.805,1120.117,-17.85,-11.25,-27.60,19.36
1872,-1.20,3.46,0.30,257.324,-214.844,1104.492,-17.10,-8.55,-27.30,19.26
1882,-0.98,1.31,-3.46,106.934,-235.352,1154.785,-19.35,-8.10,-31.50,19.26
1892,-4.11,-1.27,-2.31,-11.230,18.555,1249.512,-19.35,-8.10,-31.50,19.07
1902,-3.63,-0.29,-1.44,99.609,185.547,1202.148,-20.70,-10.35,-31.65,19.07
1912,-2.49,-2.86,-2.97,107.422,146.973,1195.313,-17.10,-9.75,-28.05,19.40
1922,3.65,-5.70,-1.36,174.805,151.367,1140.625,-15.75,-9.15,-26.70,19.12
1932,0.63,-2.47,-4.74,181.641,45.898,1162.598,-17.25,-8.25,-30.45,19.26
1957,-0.77,-1.43,-0.97,209.473,75.684,775.391,-18.15,-10.95,-28.80,19.26
1966,-3.98,-3.53,-2.22,151.855,157.227,1203.125,-16.20,-8.85,-25.80,19.21
1976,-5.56,-2.08,-0.95,111.816,39.063,927.246,-14.70,-8.55,-28.05,19.26
1986,-1.40,-3.67,-1.23,245.605,126.953,703.613,-14.70,-8.55,-28.05,19.12
1996,-0.75,-3.33,-1.98,83.008,104.980,922.363,-21.30,-8.85,-31.80,19.40
2006,-1.78,0.99,1.45,144.531,-4.395,1057.129,-19.65,-10.05,-29.10,19.02
2018,-0.21,-0.98,-2.13,181.152,36.621,980.469,-16.20,-8.85,-27.30,19.26
2028,2.05,-2.27,-1.58,125.488,52.734,854.980,-15.75,-7.95,-28.95,19.21
2038,1.94,0.70,0.66,137.207,51.270,1073.730,-15.75,-7.95,-28.95,19.36
2048,0.44,-3.20,-0.82,54.688,-32.715,1059.082,-22.05,-8.85,-31.05,19.26
2058,0.09,-3.29,2.30,183.594,58.594,1075.684,-18.75,-9.45,-28.95,19.21
2068,0.89,-1.08,-1.00,333.496,-57.617,961.914,-18.75,-9.45,-28.95,19.26
2078,-4.12,1.49,-0.85,85.938,55.176,867.187,-17.25,-7.50,-29.70,18.92
2090,-0.79,-1.42,-1.99,284.180,-44.922,837.402,-20.70,-7.50,-32.70,19.12
2100,0.78,-0.77,-4.18,63.965,98.145,1103.516,-21.90,-9.45,-31.65,19.26
2110,1.57,-0.33,0.71,315.918,19.043,797.852,-16.80,-8.70,-28.20,19.12
2120,0.98,4.16,-2.46,105.957,0.977,1003.418,-16.80,-8.70,-28.20,19.21
2129,1.47,1.67,-2.64,176.758,-56.641,787.109,-19.50,-7.95,-32.40,19.26
2139,-0.77,0.31,-0.18,146.484,-89.844,1079.590,-21.60,-7.65,-33.00,19.36
2149,-3.89,-0.27,-6.09,287.598,97.656,1482.422,-17.25,-9.45,-27.45,19.07
2161,1.20,-1.18,-1.79,129.395,-101.563,994.141,-13.50,-8.55,-25.05,19.36
2171,-3.24,0.21,-2.60,309.082,104.980,1179.199,-13.50,-8.55,-25.05,19.12
2181,2.40,-0.54,-4.95,243.164,-93.262,1005.371,-21.30,-7.65,-31.50,19.12
2191,-0.45,0.98,0.41,248.047,-62.500,1189.941,-19.50,-8.25,-28.95,19.26
2201,-3.78,1.45,-3.75,-87.402,97.168,837.891,-16.20,-8.85,-25.35,19.21
2211,1.70,-0.14,-0.72,260.742,-46.875,1117.676,-17.10,-6.90,-28.80,19.40
2221,-1.47,4.46,-3.72,210.449,-26.367,353.027,-17.10,-6.90,-28.80,19.26
2233,1.98,-0.85,-6.00,274.414,-59.082,821.289,-19.50,-9.15,-29.70,19.07
2243,-2.36,0.72,-5.37,27.344,71.777,428.223,-16.20,-9.75,-26.10,19.21
2253,-3.39,0.86,-0.47,338.379,-44.434,1389.648,-16.20,-9.75,-26.10,19.12
2263,-2.37,-1.20,-3.44,198.242,-165.039,852.051,-22.65,-7.95,-30.90,18.92
2273,0.11,-1.88,-2.59,261.719,117.188,1513.184,-20.55,-8.10,-29.10,19.36
2283,-0.07,-1.23,0.40,230.957,55.176,1034.668,-15.90,-8.85,-25.35,19.40
2293,3.55,-0.97,-2.84,341.309,-222.656,1527.344,-16.80,-7.05,-28.20,19.40
2305,6.23,-2.40,-2.40,-51.270,0.488,1685.547,-16.80,-7.05,-28.20,19.26
2315,2.02,-2.57,-5.48,149.414,-115.723,1570.313,-14.40,-8.10,-23.55,19.07
2325,-6.34,0.16,-5.98,155.273,-114.258,1525.391,-14.40,-8.10,-23.55,19.45
2335,-11.15,-2.50,1.82,226.074,-385.254,1280.762,-18.00,-7.05,-28.65,19.40
2345,-13.16,1.06,-2.87,36.133,60.059,997.559,-21.30,-8.85,-30.30,19.07
2355,-10.64,-0.53,-3.84,397.461,158.203,1164.063,-21.30,-8.85,-30.30,19.26
2365,-10.13,-1.79,-3.15,216.309,141.602,765.137,-21.60,-7.65,-25.80,19.45
2377,-4.06,-3.86,-6.34,118.164,134.277,751.465,-20.85,-10.05,-30.30,19.12
2387,2.46,-3.87,-3.10,183.105,335.937,1521.973,-16.50,-10.35,-24.45,19.21
2397,8.78,-7.21,-2.68,604.004,101.074,557.129,-17.25,-6.75,-28.65,19.40
2407,7.84,-9.22,-11.92,477.539,-202.148,1286.621,-20.10,-7.65,-31.50,19.40
2417,8.44,-14.97,-3.53,43.945,-348.145,780.762,-18.15,-10.50,-26.10,19.26
2427,-7.16,-8.71,-17.53,365.723,-217.773,1566.406,-18.15,-10.50,-26.10,18.92
2440,-12.95,-4.83,-15.37,-109.375,-163.086,1596.191,-18.90,-8.85,-29.55,19.07
2449,-5.74,-1.40,-6.65,145.508,40.527,730.469,-21.30,-8.85,-28.80,19.12
2459,-6.14,4.85,-13.21,203.125,266.113,794.922,-14.85,-9.15,-24.45,19.36
2475,-1.11,7.50,-9.19,167.969,-249.023,1180.176,-16.80,-6.75,-28.65,19.12
2484,-1.63,5.35,-7.05,-5.859,83.984,1073.730,-16.80,-6.75,-28.65,19.36
2494,5.04,6.10,-9.76,237.305,-274.902,881.836,-18.45,-9.90,-25.20,19.26
2504,3.00,4.08,-12.37,391.602,-337.891,508.301,-17.40,-7.65,-25.80,18.92
2518,0.15,1.89,-13.01,327.148,-60.059,940.430,-20.10,-9.75,-28.05,19.12
2528,-1.56,1.59,-12.56,348.145,-231.445,780.762,-20.10,-9.75,-28.05,19.36
2538,0.97,-4.31,-16.79,346.680,-129.883,883.789,-20.25,-5.55,-28.95,19.21
2548,3.41,-7.44,-13.91,156.250,-425.293,1206.055,-19.95,-7.50,-30.15,19.12
2558,1.47,-4.37,-17.11,11.230,-189.941,1667.969,-16.80,-9.15,-26.70,19.55
2568,0.07,-0.56,-12.73,-53.223,104.004,1038.574,-18.00,-5.55,-29.40,19.36
2578,0.12,0.50,-17.24,-0.977,-245.605,830.078,-20.85,-7.65,-29.85,19.26
2590,-1.44,-1.06,-17.34,-22.949,4.883,1694.336,-16.65,-8.85,-26.55,19.45
2600,-5.82,2.31,-16.94,-24.414,-32.715,1381.836,-17.10,-7.65,-28.05,19.40
2610,-3.46,1.79,-20.09,-83.008,191.895,1016.602,-17.10,-7.65,-28.05,19.21
2620,1.22,5.94,-17.71,424.316,-106.934,903.320,-17.55,-9.15,-26.40,19.12
2630,5.24,3.07,-16.62,13.672,-43.945,891.602,-17.55,-7.50,-27.90,19.12
2640,4.96,-4.42,-16.31,144.531,-154.785,909.668,-20.70,-6.30,-31.65,19.40
2650,-0.61,-1.43,-20.86,26.367,-24.902,757.324,-18.90,-9.30,-26.85,19.55
2662,-4.27,-3.67,-15.46,225.098,-396.973,1167.480,-18.90,-9.30,-26.85,19.55
2672,-3.66,-13.27,-19.65,-181.641,-128.906,1367.676,-21.00,-5.55,-31.20,19.40
2682,0.05,-6.56,-17.53,99.121,255.371,1447.266,-17.55,-9.90,-28.95,19.26
2692,1.81,-6.15,-16.32,24.414,-12.207,1683.105,-17.10,-6.15,-29.55,19.36
2702,1.26,-5.80,-19.35,130.371,27.832,1513.672,-19.50,-7.05,-32.40,19.55
2712,6.39,-2.40,-16.56,37.598,144.043,1238.281,-19.50,-7.05,-32.40,19.07
2722,-1.95,-0.10,-16.50,-304.687,-28.320,699.219,-15.90,-6.90,-28.35,19.40
2734,-5.79,4.25,-17.19,296.387,155.762,998.535,-20.10,-6.45,-32.55,19.21
2744,-12.26,2.68,-19.27,118.164,-200.195,726.562,-16.50,-8.25,-28.65,19.45
2754,-13.18,1.69,-23.08,65.430,126.465,247.070,-16.05,-4.35,-28.20,19.45
2764,-7.26,-4.62,-20.37,344.727,-119.629,626.465,-16.05,-4.35,-28.20,19.40
2774,1.60,6.35,-20.26,43.945,-301.270,472.656,-14.85,-7.95,-27.15,19.55
2784,1.97,5.50,-22.17,140.625,-220.215,400.879,-14.85,-5.55,-28.65,19.36
2796,3.36,3.35,-25.01,391.602,-419.922,842.773,-14.85,-5.55,-28.65,19.40
2806,3.65,0.56,-24.68,280.273,-737.305,1013.184,-15.45,-6.15,-27.60,19.12
2816,-5.52,-0.47,-26.95,-108.887,-434.082,726.074,-16.05,-4.35,-30.45,19.07
2826,-6.48,1.89,13.53,320.801,-622.070,647.949,-17.55,-7.50,-30.45,19.45
2836,-7.15,-3.55,-52.76,-164.551,-328.125,586.914,-13.20,-8.10,-26.85,19.40
2846,-11.11,-1.34,-33.41,-266.113,-14.648,974.121,-13.20,-8.10,-26.85,19.36
2856,5.02,-7.39,-27.24,606.445,-440.918,384.277,-17.55,-7.05,-29.40,19.36
2868,8.69,-2.69,-30.10,437.500,-241.211,695.312,-18.00,-5.10,-29.70,19.45
2878,6.11,-5.45,-28.85,230.469,-383.789,1173.828,-17.10,-8.10,-28.05,19.40
2888,0.70,-4.00,-35.14,-88.867,-267.090,1551.758,-17.10,-8.10,-28.05,19.45
2898,1.51,0.07,-33.04,-97.656,3.906,1359.375,-18.90,-5.70,-31.80,18.92
2908,4.24,-2.40,-30.70,472.168,-590.332,753.418,-16.20,-8.85,-27.60,19.40
2918,0.56,-2.97,-31.06,145.020,-380.371,827.637,-14.85,-5.10,-28.20,19.40
2928,-3.87,-0.59,-28.48,-182.129,201.172,1460.938,-18.15,-6.45,-30.30,19.40
2940,4.68,-2.08,-29.82,314.941,-425.293,1113.281,-18.15,-6.45,-30.30,19.26
2950,-0.57,2.68,-31.29,-110.352,154.297,1409.180,-16.05,-3.90,-30.15,19.26
2960,-2.26,-0.36,-31.57,-82.031,5.371,995.117,-17.10,-7.35,-29.85,19.45
2970,4.02,4.45,-30.01,287.109,-60.547,668.945,-17.10,-7.35,-29.85,19.26
2980,8.29,1.28,-25.47,312.012,-261.719,1177.246,-17.10,-3.75,-30.75,19.07
2995,6.13,-1.51,-28.79,276.855,-506.836,998.047,-15.15,-6.90,-29.55,19.36
3004,7.14,-2.80,-27.08,168.457,-378.418,1255.859,-15.90,-4.50,-27.60,19.40
3016,3.87,4.56,-27.78,202.637,33.691,622.559,-17.25,-5.55,-31.65,19.12
3026,7.10,1.04,-28.53,316.895,-226.562,867.187,-17.25,-5.55,-31.65,19.36
3036,1.57,1.15,-25.68,306.641,-605.469,1526.855,-14.85,-1.95,-30.90,19.36
3046,-7.07,0.40,-26.26,371.582,-510.254,1088.867,-15.15,-6.90,-28.80,19.21
3056,-14.82,-7.12,-27.30,-53.711,-183.105,1613.281,-13.05,-4.35,-27.45,19.12
3066,-16.85,-2.70,-31.89,178.223,-183.594,643.555,-16.20,-5.25,-30.30,19.36
3076,-14.40,-4.76,-26.67,50.781,-53.223,467.285,-16.20,-5.25,-30.30,19.12
3088,3.92,-6.67,-31.37,70.313,35.645,865.723,-15.75,-6.75,-28.20,19.26
3098,2.40,-5.62,-35.32,-166.992,26.855,1145.508,-11.40,-4.35,-27.15,19.40
3108,1.09,0.53,-33.23,-112.305,-67.383,1105.469,-17.10,-4.05,-31.05,19.36
3118,-1.60,2.63,-37.05,-193.359,-95.215,1015.137,-17.10,-4.05,-31.05,19.55
3128,4.27,3.08,-39.60,-89.844,-163.086,684.082,-13.50,-2.55,-30.30,19.26
3138,5.69,1.12,-32.51,365.723,-114.746,1068.359,-15.75,-6.75,-30.45,19.40
3148,3.41,1.19,-30.47,86.914,-344.727,1225.098,-15.75,-6.75,-30.45,19.40
3159,-7.06,1.18,-35.66,-48.340,-82.031,849.121,-16.50,-4.65,-30.90,19.60
3169,-10.40,-3.22,-29.17,-194.336,-30.762,1541.992,-13.80,-5.10,-27.45,19.21
3179,-11.86,1.09,-33.90,-331.055,325.684,1679.688,-14.40,-1.65,-29.85,19.45
3189,-6.77,0.26,-31.47,96.680,6.348,1122.559,-14.55,-6.30,-28.95,19.26
3199,-2.98,-5.06,-31.83,19.043,23.437,1427.246,-14.55,-6.30,-28.95,19.36
3209,-3.01,-0.02,-33.37,-109.863,134.766,1089.355,-14.40,-3.75,-29.55,19.40
3219,-0.34,-1.08,-33.61,231.934,-552.246,929.199,-11.25,-6.45,-28.05,19.26
3231,-0.41,1.88,-26.10,76.172,-228.027,1292.480,-14.55,-3.15,-30.90,19.45
3241,4.15,1.21,-35.25,345.703,-314.453,478.516,-13.50,-5.70,-28.35,19.12
3251,-1.02,-5.29,-34.63,420.898,-362.305,924.805,-13.50,-5.70,-28.35,19.40
3261,0.95,-3.63,-31.43,145.996,-476.074,840.332,-14.40,-4.50,-30.75,19.55
3271,-0.44,2.43,-35.62,166.016,-373.047,1949.707,-10.95,-4.95,-27.60,19.40
3281,2.51,1.48,-34.73,206.055,-224.121,562.988,-13.95,-4.50,-31.05,19.45
3293,3.12,0.92,-32.31,71.777,-49.316,942.383,-13.05,-5.10,-27.45,19.40
3303,2.44,-2.87,-26.37,83.008,-276.855,1292.480,-13.05,-5.10,-27.45,19.12
3313,5.41,4.66,-37.24,-134.277,-113.770,1093.262,-13.80,-5.10,-29.70,19.36
3323,0.79,1.02,-34.82,126.953,-200.195,1348.633,-11.85,-1.95,-29.70,19.21
3333,-2.95,4.67,-31.20,-139.160,259.766,904.785,-11.85,-1.95,-29.70,19.36
3343,4.35,-2.96,-29.34,365.234,-297.363,1736.328,-10.35,-4.35,-28.65,19.36
3353,-0.82,2.90,-35.95,56.152,-67.383,809.082,-13.05,-1.50,-31.20,19.36
3365,0.11,-0.53,-28.79,266.602,-400.391,458.984,-12.75,-3.75,-26.55,19.55
3375,-13.56,4.86,-34.10,-185.059,16.602,577.148,-12.60,-1.05,-31.20,19.36
3385,-6.83,1.85,-30.63,499.512,-296.387,352.051,-12.60,-1.05,-31.20,19.07
3395,-6.66,-0.02,-31.10,-274.902,-145.996,1350.586,-10.35,-2.25,-29.40,19.64
3405,-3.05,2.05,-39.26,63.965,-110.352,689.453,-11.85,-3.45,-30.45,19.40
3415,-0.93,-0.42,-34.21,124.023,-264.648,993.652,-9.60,-2.70,-29.40,19.55
3425,7.27,-1.85,-31.19,22.949,-303.711,1264.648,-11.85,-3.15,-31.65,19.26
3437,5.74,-1.29,-37.12,295.410,-624.023,1097.656,-11.85,-3.15,-31.65,19.45
3447,-3.87,-1.80,-30.43,-316.895,-389.648,1458.008,-11.85,-1.50,-30.15,19.55
3457,-2.58,-4.17,-37.37,217.285,-685.059,890.625,-9.00,-5.25,-27.60,19.26
3467,-2.70,-9.13,-35.47,129.395,-432.129,1579.590,-10.65,-0.30,-30.15,19.26
3477,-9.15,-6.41,-36.95,63.477,28.320,1525.879,-11.85,-3.45,-27.90,19.40
3487,-0.98,-2.72,-41.12,-56.152,-81.543,823.730,-11.85,-3.45,-27.90,19.45
3497,10.76,-0.16,-36.64,533.691,-260.742,692.383,-11.25,-4.50,-30.30,19.55
3514,3.28,1.15,-39.46,-96.191,-273.926,685.547,-9.00,-1.35,-27.60,19.40
3523,6.88,3.47,-40.58,60.059,-179.687,1131.348,-7.80,-2.85,-27.60,19.40
3533,7.36,3.49,-39.70,511.719,-791.992,696.777,-11.85,-0.30,-31.95,19.36
3543,-1.63,3.36,-38.19,-86.426,-528.809,1199.219,-9.00,-4.05,-29.85,19.36
3553,-5.82,3.55,-43.10,-342.285,-29.785,971.191,-11.10,0.00,-31.65,19.40
3563,1.64,6.07,-35.20,391.113,-464.355,575.195,-11.10,0.00,-31.65,19.55
3573,1.44,-0.69,-34.51,340.332,-500.000,587.402,-9.90,-1.05,-31.65,19.40
3585,3.87,1.44,-39.11,23.926,-276.855,1152.832,-7.80,-3.75,-29.10,19.36
3595,15.98,2.73,-37.02,500.000,-468.750,298.828,-9.75,-1.35,-29.85,19.45
3605,13.14,-1.84,-31.39,452.637,-140.625,1703.613,-8.40,-5.10,-30.15,19.40
3615,4.52,1.79,-42.18,-42.969,-464.355,680.176,-8.40,-5.10,-30.15,19.40
3625,-8.51,0.58,-37.07,62.012,-545.898,892.090,-8.40,-3.45,-30.45,19.36
3635,-14.13,-3.70,-36.28,-146.973,-182.617,1131.348,-7.95,-0.30,-28.65,19.79
3645,-10.24,-6.99,-41.89,22.461,62.500,971.680,-9.30,-2.55,-30.75,19.64
3657,-0.76,-8.19,-31.70,77.637,-473.633,1535.156,-7.95,-1.95,-28.95,19.64
3667,4.79,-4.29,-33.49,35.156,-361.816,1811.523,-7.95,-1.95,-28.95,19.36
3677,-8.56,-0.07,-34.77,-624.023,-284.180,463.379,-5.55,-1.65,-30.30,19.64
3687,-2.22,1.98,-41.29,-365.234,-462.891,375.977,-8.55,-3.30,-31.50,19.36
3697,-0.26,-1.47,-33.77,34.668,-481.445,550.293,-8.55,-3.30,-31.50,19.26
3707,-5.51,-1.24,-43.44,33.203,-345.215,1210.449,-9.00,-0.90,-31.80,19.12
3717,2.95,1.63,-38.64,419.434,-111.328,1038.086,-7.05,-1.35,-27.60,19.60
3728,-7.15,1.58,-37.69,-418.945,91.309,1941.406,-9.60,-0.30,-31.20,19.64
3738,-1.06,4.99,-38.46,104.004,-93.262,1208.008,-7.35,-1.65,-30.75,19.40
3748,1.41,5.51,-37.98,349.121,-191.406,637.695,-7.35,-1.65,-30.75,19.26
3758,-0.27,7.76,-37.73,61.035,-377.441,1016.113,-6.15,-0.75,-29.70,19.60
3768,7.98,7.57,-47.74,497.559,-740.234,958.984,-7.80,-0.45,-32.55,19.26
3778,0.53,-5.60,-34.21,33.691,-286.621,1743.652,-5.25,-1.05,-31.65,19.40
3788,0.72,2.31,-36.85,-36.621,-475.098,1590.332,-6.45,0.75,-32.70,19.40
3800,-7.79,-9.11,-25.86,24.414,-169.434,1676.270,-6.30,0.45,-33.75,19.40
3810,0.08,-2.50,-42.02,201.660,-141.602,1467.285,-3.45,-3.15,-31.20,19.40
3820,0.08,-3.52,-37.67,17.578,-225.586,975.586,-5.85,-0.45,-33.75,19.40
3830,-3.72,-7.57,-43.49,-53.223,-771.973,949.707,-3.90,-1.65,-31.50,19.55
3840,-7.11,-8.89,-39.54,-47.852,-395.508,1187.500,-3.90,-1.65,-31.50,19.40
3850,-2.93,-9.19,-39.56,-62.500,-345.703,1518.555,-2.85,-0.90,-31.05,19.12
3860,-2.91,-6.78,-37.95,-130.371,-250.488,1064.941,-4.20,-0.30,-33.45,19.26
3872,-2.61,-10.02,-37.89,-190.430,-265.137,1494.629,-4.20,-0.30,-33.45,19.12
3882,-9.34,-4.88,-39.66,-141.113,-250.000,668.457,-3.90,-0.90,-33.30,19.07
3892,-17.52,-1.35,-39.02,-324.707,30.762,720.215,-2.85,0.15,-31.05,19.74
3902,-4.81,-5.23,-33.49,-238.770,-192.871,1102.051,-4.50,0.30,-34.20,19.40
3912,-7.36,1.98,-38.57,-614.746,-92.285,1499.512,-2.40,1.65,-34.05,19.55
3922,-2.89,-0.63,-41.16,-342.285,-261.230,862.793,-2.40,1.65,-34.05,19.40
3932,11.98,2.43,-40.15,-38.574,-758.789,513.672,0.00,1.50,-34.20,19.26
3944,2.84,3.30,-43.95,199.219,-53.711,733.887,-0.30,1.05,-33.45,19.45
3954,-0.11,7.12,-40.02,-58.594,-798.828,1223.145,0.15,2.10,-32.55,19.21
3964,8.82,-0.49,-42.86,42.969,-859.375,1055.664,-0.30,0.00,-31.95,19.40
3974,-2.97,3.98,-39.23,-96.680,-581.543,910.645,-0.30,0.00,-31.95,19.55
3984,6.68,-2.00,-39.19,9.277,-751.465,624.512,0.45,0.45,-32.25,19.45
3994,-0.09,-10.95,-44.82,197.754,-728.516,1430.176,-0.15,0.90,-33.30,19.40
4004,2.79,-8.10,-46.30,-331.543,-673.340,1760.254,0.75,-0.30,-32.70,19.40
4016,7.26,-8.15,-46.14,-114.746,-639.160,1253.906,0.15,0.15,-31.05,19.60
4030,0.31,-2.56,-49.71,-281.250,-260.742,791.504,0.75,0.30,-32.70,19.45
4040,9.95,4.07,-43.36,-411.621,-593.262,670.410,-0.45,2.10,-32.25,19.55
4050,1.77,0.24,-49.38,-395.020,-576.172,627.441,-0.45,2.10,-32.25,19.21
4060,2.34,3.07,-40.24,-216.309,-760.742,1493.652,-0.45,1.35,-33.30,19.45
4070,-4.98,8.11,-46.26,-605.469,-257.812,1238.281,-0.30,-0.75,-31.20,19.40
4080,0.38,15.55,-44.92,80.566,-844.238,1370.117,-0.30,-0.75,-31.20,19.40
4092,-26.82,6.92,-44.66,-291.504,-126.465,1215.820,0.15,-0.45,-33.00,19.60
4102,-22.55,0.11,-40.28,-330.566,137.207,1279.297,0.15,-0.45,-33.00,19.36
4112,-12.74,8.16,-41.79,37.598,-213.379,966.309,1.80,0.30,-33.15,19.07
4122,-16.33,3.67,-41.37,-392.578,-190.918,904.297,1.05,0.00,-31.65,19.40
4132,-4.59,4.37,-35.39,-103.027,-216.797,529.785,1.05,-1.05,-31.65,19.45
4142,6.24,-1.69,-42.85,-283.691,-91.797,1625.000,1.05,-0.30,-31.95,19.55
4152,3.85,-2.19,-38.62,-393.066,-350.586,1200.195,1.05,-0.30,-31.95,19.55
4164,-5.65,-3.34,-39.07,-390.137,-389.648,1773.926,1.65,0.15,-31.50,19.55
4174,-10.09,0.94,-41.01,-57.129,-368.652,1130.371,3.00,0.00,-31.95,19.40
4184,-21.20,2.81,-39.87,-678.711,245.117,375.977,3.15,1.35,-33.30,19.64
4194,-16.76,4.83,-39.07,309.082,-171.387,188.965,1.50,0.00,-32.70,19.26
4203,-21.18,-6.89,-37.93,-408.203,307.129,1566.406,1.50,0.00,-32.70,19.40
4213,-7.00,-13.83,-32.94,-441.895,588.867,1622.070,3.00,0.00,-31.95,19.55
4225,12.55,-16.75,-40.02,-561.035,-623.047,1854.004,2.85,0.45,-33.30,19.55
4235,16.40,-15.82,-37.65,-491.699,-472.168,1989.258,2.85,0.45,-33.30,19.45
4245,15.76,-1.70,-35.08,-354.492,-195.312,1565.430,2.55,0.30,-31.65,19.64
4255,6.01,-10.00,-34.93,-459.473,36.621,1289.063,2.10,-0.90,-33.75,19.36
4265,9.15,-13.03,-36.97,-185.547,-283.691,881.348,2.40,-0.15,-33.30,19.21
4275,5.86,-7.37,-34.90,-0.488,-516.113,1100.098,3.45,-0.30,-33.45,19.36
4285,-8.49,-18.29,-34.05,21.484,-668.945,1180.664,3.45,-0.30,-33.45,19.40
4297,-13.59,-23.02,-18.71,236.328,-60.547,534.668,3.00,0.00,-33.45,19.36
4307,-17.57,-32.60,-43.85,-205.078,-13.672,1487.305,2.85,1.35,-32.55,19.64
4317,-10.99,-21.86,-36.15,-75.195,145.508,713.379,3.60,-1.65,-32.25,19.45
4327,9.92,-23.41,-34.56,482.422,145.996,268.066,2.55,-0.30,-32.40,19.36
