Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1312,1.53,-1.08,-0.19,45.898,18.066,975.098,-25.35,-11.55,-31.95,16.58
1328,0.15,0.00,-1.50,70.801,37.598,1006.348,-23.40,-11.10,-31.95,16.48
1338,-2.21,-1.02,-7.89,144.043,26.367,1018.066,-20.55,-11.25,-29.10,16.58
1348,-4.73,0.59,3.38,87.402,33.203,1031.250,-21.00,-11.85,-28.65,16.72
1358,0.58,1.09,-0.56,71.289,15.625,1033.691,-20.55,-11.70,-29.55,16.58
1367,-2.58,2.15,-3.06,134.277,18.555,1012.207,-20.25,-12.75,-28.65,16.48
1377,2.37,-0.47,-3.04,193.359,57.129,1037.598,-20.25,-12.75,-28.65,16.43
1387,0.26,1.21,1.61,130.859,-0.488,959.961,-19.35,-13.20,-28.80,16.48
1399,0.08,-3.61,-1.50,97.168,2.930,1114.258,-17.85,-11.70,-28.05,16.62
1409,-2.77,-0.79,-11.90,191.895,73.730,891.113,-20.55,-12.45,-29.10,16.77
1419,0.62,-1.82,1.96,187.500,28.320,1055.664,-20.55,-10.05,-29.55,16.58
1429,0.41,0.48,-3.10,20.508,-39.063,1091.797,-20.25,-12.75,-30.45,16.38
1439,0.98,0.05,-0.99,257.812,33.691,985.352,-20.85,-12.45,-30.75,16.43
1449,-1.24,0.14,2.24,183.105,10.254,1011.719,-23.70,-12.75,-33.15,16.38
1458,-0.73,1.69,3.17,18.066,5.859,1012.695,-23.70,-12.75,-33.15,16.62
1470,0.82,-0.45,-0.43,326.172,21.484,928.223,-24.60,-10.65,-33.45,16.72
1480,0.77,-2.35,0.67,111.328,43.457,1041.504,-24.75,-11.25,-33.00,16.48
1490,0.87,0.34,-0.53,68.848,8.789,1154.785,-25.80,-12.15,-33.75,16.77
1500,-0.40,0.67,-0.36,387.207,-86.426,944.824,-26.70,-12.45,-32.25,16.72
1510,-0.21,-2.42,-3.82,58.594,85.449,1023.437,-26.70,-12.45,-32.25,16.38
1520,0.41,-3.69,-0.27,211.426,-54.199,931.641,-22.95,-10.65,-30.45,16.43
1530,1.07,-0.06,0.23,295.410,26.367,835.449,-22.05,-12.45,-28.35,16.58
1542,3.06,-0.13,-0.20,86.426,46.875,1246.582,-22.05,-12.45,-28.35,16.43
1552,2.51,0.94,0.20,263.184,-103.027,728.027,-19.20,-12.30,-27.15,16.43
1562,1.46,-2.08,0.75,17.090,-20.996,1402.344,-18.75,-11.85,-27.45,16.91
1572,4.13,0.52,-0.37,217.285,14.160,810.059,-18.15,-10.50,-29.10,16.62
1581,1.50,3.01,0.58,48.340,2.930,1277.344,-19.65,-11.25,-29.10,16.72
1591,1.58,0.60,-0.04,228.027,-65.430,1012.695,-19.65,-11.25,-29.10,16.38
1601,2.81,-0.75,-0.51,92.285,-90.820,1035.645,-23.25,-10.50,-33.30,16.72
1613,-2.02,-0.40,0.58,219.238,41.992,1002.930,-25.35,-9.90,-34.20,16.38
1623,1.70,3.31,-0.44,136.719,31.250,1046.387,-27.00,-12.90,-32.25,16.48
1633,-0.27,-1.47,-2.24,308.105,23.437,861.328,-24.30,-10.95,-30.75,16.58
1643,2.07,1.19,-3.85,98.145,115.723,1123.535,-21.90,-10.95,-30.75,16.72
1652,-2.51,-0.97,-3.29,261.230,-19.043,1127.930,-21.90,-11.10,-28.95,16.82
1662,3.56,2.95,2.72,219.238,-48.340,913.086,-22.05,-12.90,-29.10,16.58
1671,-0.67,-3.53,1.44,134.277,50.293,1052.246,-22.05,-12.90,-29.10,16.48
1683,-0.41,-2.43,-5.94,279.297,-127.930,1040.527,-20.55,-10.95,-29.55,16.58
1693,0.35,-2.50,-1.85,123.047,97.656,849.121,-20.55,-10.95,-29.55,16.72
1703,-1.47,-1.24,-1.04,141.602,47.852,1397.949,-24.90,-10.35,-33.15,16.77
1713,-1.49,-1.10,0.73,213.867,156.250,791.504,-26.40,-11.85,-34.20,16.77
1723,-0.27,-1.09,1.69,132.812,-49.316,878.418,-26.40,-11.85,-34.20,16.82
1733,-1.04,1.60,-3.88,306.152,-29.785,1193.359,-26.40,-10.35,-31.65,16.72
1743,2.17,2.74,-1.79,169.922,75.684,904.297,-26.40,-10.35,-31.65,16.58
1755,-4.11,-3.15,-3.58,263.672,10.254,1080.566,-19.95,-13.50,-27.90,16.48
1765,-2.90,-0.50,1.40,247.559,-13.184,838.379,-18.90,-11.70,-26.85,16.91
1775,-3.69,-1.75,-3.63,122.070,231.445,1336.914,-18.60,-10.50,-27.60,16.82
1785,-0.89,-1.85,-0.66,188.965,15.625,680.664,-21.30,-10.95,-31.80,16.72
1795,-0.31,0.51,-2.63,265.137,-45.410,934.082,-21.30,-10.95,-31.80,16.62
1805,2.28,-0.31,-4.44,222.168,-15.625,845.215,-27.15,-9.90,-34.20,16.72
1815,0.24,-0.38,-1.57,-6.836,105.957,1314.941,-25.50,-13.20,-33.30,16.48
1840,-1.62,-0.90,-2.24,312.012,-86.426,1132.324,-21.60,-14.10,-26.85,16.72
1849,-1.79,2.52,-3.91,24.414,80.566,696.777,-18.60,-11.25,-28.80,16.62
1859,0.47,0.27,-0.56,216.797,100.586,1498.535,-18.15,-10.95,-28.05,16.48
1868,1.76,0.13,-0.32,272.461,-64.453,723.145,-22.65,-9.90,-32.70,16.62
1878,-3.77,-0.92,3.73,193.848,24.902,1257.324,-22.65,-9.90,-32.70,16.58
1888,0.24,-0.22,-2.85,80.078,76.172,851.562,-25.80,-11.25,-33.30,16.58
1900,1.66,0.52,3.87,297.363,-5.859,1215.332,-25.50,-12.45,-31.80,16.48
1910,1.96,0.97,-1.76,379.883,-117.676,788.574,-25.50,-12.45,-31.80,16.72
1920,-1.97,-1.21,2.47,43.945,23.437,1063.965,-18.75,-12.30,-28.20,16.48
1930,0.52,3.79,0.83,315.918,-10.742,1059.570,-19.95,-10.35,-29.70,16.62
1939,-3.82,-1.31,6.53,225.098,49.316,602.051,-22.35,-10.95,-32.55,16.82
1949,-5.03,-0.62,0.71,189.941,24.902,1261.230,-25.65,-7.95,-34.95,16.77
1959,-1.44,-0.07,-13.41,49.316,48.340,992.187,-25.65,-7.95,-34.95,16.62
1971,0.53,0.36,-0.37,262.695,91.797,1110.840,-23.70,-11.10,-31.20,16.77
1981,-0.27,1.80,-1.83,349.121,-77.148,1022.461,-19.65,-12.15,-27.60,16.62
1991,1.69,0.23,-3.13,104.004,65.430,1180.664,-19.65,-12.15,-27.60,16.48
2001,1.15,3.62,-0.47,152.832,-122.559,1075.684,-21.90,-9.90,-31.65,16.62
2011,2.63,4.53,-1.02,318.359,-25.391,899.414,-25.80,-9.30,-34.05,16.62
2021,-0.36,-2.25,0.31,145.996,-24.414,701.660,-25.05,-10.50,-34.50,16.77
2031,-0.89,3.33,-0.50,164.551,119.629,907.715,-22.65,-11.55,-32.40,16.72
2043,2.15,-0.02,-2.11,81.543,-112.793,991.211,-22.65,-11.55,-32.40,16.82
2053,-2.45,1.11,-3.51,145.996,-105.469,1152.344,-18.75,-8.70,-28.65,16.48
2063,1.22,0.50,-3.37,151.855,72.266,898.926,-20.70,-9.15,-32.70,16.62
2073,1.76,-0.94,-3.86,74.219,38.574,1140.137,-25.05,-9.30,-33.00,16.48
2083,1.73,0.61,-3.20,219.727,-98.145,1003.418,-23.70,-10.35,-33.90,16.91
2093,-0.34,-1.73,-2.23,196.289,-22.461,1162.109,-22.05,-12.45,-31.05,16.77
2103,-2.22,0.23,-2.82,88.867,111.816,1030.273,-19.65,-11.25,-27.60,16.77
2115,-1.36,1.79,-4.92,-3.906,-15.137,1187.500,-19.20,-8.70,-30.15,16.72
2125,-3.04,-1.01,-4.56,282.715,70.313,1129.883,-24.75,-9.30,-35.25,16.62
2135,1.64,0.27,-3.70,53.711,88.379,789.551,-21.90,-11.10,-31.65,16.62
2145,1.85,-2.34,-3.70,129.883,87.402,902.344,-20.55,-10.95,-29.10,16.82
2155,1.37,-0.10,-7.45,51.270,-75.195,1128.906,-17.85,-10.50,-28.35,16.43
2165,1.22,3.00,-4.99,156.250,72.266,1089.844,-17.85,-10.50,-28.35,16.82
2174,-0.33,-1.15,-5.44,227.539,-205.566,1277.832,-24.30,-10.95,-34.50,16.96
2186,0.18,-1.92,-5.75,248.535,-125.488,1099.609,-24.90,-11.55,-31.65,16.77
2196,-2.77,-3.53,-3.61,104.004,114.258,980.469,-24.90,-11.55,-31.65,16.82
2206,-1.02,-2.36,-6.32,233.398,-67.383,1168.945,-18.90,-9.30,-29.55,16.96
2216,-0.01,-2.97,-7.56,20.020,-8.789,1397.461,-21.30,-8.85,-33.30,16.91
2226,-1.51,-1.11,-9.48,239.746,-46.875,1135.254,-26.10,-9.90,-34.95,16.62
2236,-2.02,-7.87,-9.47,325.195,51.270,866.699,-22.35,-12.15,-32.55,16.62
2248,0.43,-0.44,-10.14,330.566,-79.102,500.977,-22.35,-12.15,-32.55,16.58
2258,3.39,0.66,-6.89,194.336,-165.527,1201.660,-18.60,-10.50,-29.10,16.77
2268,1.01,-0.58,-16.46,242.187,9.766,857.910,-22.80,-9.30,-32.55,16.96
2278,-0.85,-0.70,-9.89,118.652,-140.625,1473.145,-22.80,-9.30,-32.55,16.96
2288,2.04,-1.83,-8.76,153.320,-267.578,1127.930,-20.55,-10.95,-29.85,16.77
2298,-2.05,0.60,-13.21,60.059,-65.918,942.383,-18.00,-12.30,-28.65,16.72
2308,0.66,-5.41,-8.85,245.605,48.828,1418.457,-18.90,-9.75,-30.75,16.62
2320,-3.61,-3.40,-12.11,159.668,-47.363,635.742,-23.70,-11.10,-33.45,16.82
2330,3.46,-2.66,-11.73,108.398,-77.637,1293.945,-23.70,-11.10,-33.45,16.48
2340,3.24,-1.90,-10.73,358.398,-125.488,915.527,-18.75,-11.85,-27.45,16.91
2355,1.55,1.03,-10.61,277.344,21.484,852.051,-18.60,-8.55,-29.10,16.77
2365,7.23,2.45,-10.62,118.652,-86.914,1099.609,-23.40,-11.10,-30.45,16.82
2375,4.80,-0.69,-10.40,160.156,-165.039,923.828,-19.20,-13.50,-25.95,16.77
2385,0.63,0.76,-11.79,219.727,-46.875,895.996,-18.60,-8.85,-26.85,16.38
2397,-1.60,-1.11,-14.02,148.926,-199.219,1099.121,-23.40,-9.45,-31.20,16.82
2407,-1.10,1.55,-4.38,144.531,-56.152,795.410,-23.40,-9.45,-31.20,16.72
2417,-6.19,1.11,-9.09,309.570,-80.566,938.477,-19.95,-13.05,-25.65,16.72
2427,-6.30,2.20,-14.86,325.684,-42.969,940.918,-18.15,-10.95,-26.85,16.96
2437,0.67,-1.30,-4.86,97.656,111.816,1190.918,-20.85,-10.05,-30.30,16.82
2447,-2.72,3.91,-18.27,190.918,31.738,391.113,-23.55,-11.70,-29.55,16.77
2457,2.11,2.97,-14.79,239.258,-140.625,1272.949,-21.00,-15.00,-25.95,16.77
2469,3.38,2.35,-13.12,62.012,102.539,1484.375,-18.00,-10.65,-26.70,16.82
2479,2.55,-1.95,-10.21,333.496,-226.562,1298.828,-22.80,-10.50,-29.10,16.96
2489,2.31,0.48,-17.07,9.766,-151.367,869.629,-22.80,-10.50,-29.10,16.38
2499,-1.21,2.51,-21.51,452.148,-309.082,1141.602,-19.65,-12.45,-25.35,16.96
2509,-5.69,-2.33,-13.70,39.551,-2.930,842.773,-20.10,-10.05,-27.30,16.72
2519,-3.66,-5.31,-22.53,385.742,-295.410,1030.762,-25.35,-10.65,-31.20,16.91
2529,-5.72,-1.28,-19.07,-97.168,75.195,940.430,-24.75,-12.15,-28.05,16.96
2541,-6.63,-6.34,-15.50,84.961,-105.957,1791.016,-24.75,-12.15,-28.05,16.91
2551,0.79,-3.65,-13.46,139.160,-77.637,1466.309,-20.70,-9.90,-28.20,17.01
2561,-4.32,-6.40,-18.51,32.715,-151.855,716.797,-25.05,-11.70,-33.30,16.82
2571,-0.46,-3.79,-18.61,184.570,17.578,1432.129,-25.05,-11.70,-33.30,16.58
2581,-1.07,-5.08,-20.50,78.613,-94.238,1236.328,-19.35,-10.05,-26.10,16.77
2591,0.24,-2.66,-9.95,267.578,-337.402,1200.195,-22.95,-9.45,-31.65,16.91
2605,0.60,2.56,-17.65,130.859,-52.734,948.730,-19.95,-12.30,-27.45,16.91
2615,1.99,-0.57,-23.04,372.559,-218.750,588.379,-19.95,-12.30,-27.45,16.82
2625,-5.19,-0.30,-23.31,216.797,3.418,1415.527,-24.30,-10.95,-32.25,16.96
2635,1.18,-0.86,-17.40,9.766,151.855,1105.957,-22.35,-12.15,-28.05,16.72
2645,-1.93,2.94,-23.29,285.645,20.508,770.020,-22.35,-12.15,-28.05,16.91
2655,1.72,0.70,-22.26,121.094,-209.473,966.309,-23.55,-9.75,-32.55,16.82
2665,-2.68,-3.29,-21.85,134.766,-83.496,1216.309,-23.55,-11.70,-31.05,17.01
2677,-0.24,-1.04,-22.11,157.715,-362.793,1377.441,-18.45,-10.65,-27.45,16.82
2687,1.21,-3.13,-19.98,-205.566,55.664,1648.926,-20.55,-8.55,-29.85,16.96
2697,1.08,-3.12,-19.40,152.344,-145.020,877.930,-20.55,-8.55,-29.85,16.72
2707,1.81,3.56,-20.45,311.523,-62.500,474.121,-21.00,-11.55,-29.40,16.96
2717,-3.15,-0.29,-19.30,136.719,-176.270,1187.500,-19.65,-8.55,-29.10,16.82
2727,-1.53,-5.93,-25.27,112.305,-160.156,1789.063,-22.05,-7.65,-33.75,16.72
2737,1.68,-4.20,-20.66,144.043,-150.391,1268.555,-21.90,-11.85,-30.45,17.01
2749,-0.38,-7.18,-23.78,-4.395,-174.316,1272.461,-18.90,-8.55,-28.80,16.82
2759,5.86,-2.89,-21.25,0.488,-118.652,1256.836,-21.60,-6.90,-33.00,17.01
2769,0.07,2.43,-25.52,-28.809,-96.191,1737.793,-21.90,-9.45,-31.65,16.82
2779,-2.22,5.37,-24.40,113.770,-229.492,877.930,-21.90,-9.45,-31.65,16.62
2789,2.14,9.02,-26.54,362.305,-204.590,359.863,-20.85,-7.65,-31.80,16.96
2799,4.41,1.37,-25.71,193.359,-313.965,1017.578,-22.35,-8.85,-33.00,16.82
2809,-1.66,1.06,-20.75,437.012,-379.395,596.191,-18.90,-8.85,-28.80,16.82
2821,-6.21,1.11,-27.52,220.703,-243.164,780.762,-20.85,-7.35,-31.50,16.82
2831,-3.55,-0.47,-27.69,482.422,24.414,900.391,-20.85,-7.35,-31.50,17.01
2841,-4.14,-7.37,-31.50,509.277,-192.871,1036.133,-18.15,-8.10,-28.80,16.96
2851,2.26,-5.16,-25.44,-7.812,-16.602,680.176,-19.35,-6.45,-31.50,16.91
2861,-0.92,-12.73,-25.60,213.379,-105.469,1181.641,-19.35,-6.45,-31.50,16.82
2876,5.77,-2.10,-17.96,-212.402,101.563,1033.691,-20.85,-6.45,-32.55,16.91
2885,1.27,-9.91,-32.90,233.398,-257.324,866.699,-20.85,-6.45,-32.55,16.77
2897,0.11,-4.89,-27.87,242.676,-69.824,1011.230,-18.45,-7.95,-28.95,17.10
2907,0.18,-4.27,-25.37,-149.902,-243.164,1515.137,-18.45,-7.95,-28.95,16.96
2917,-4.47,1.28,-25.92,-7.324,-109.375,1973.145,-21.45,-7.50,-34.20,16.91
2927,-7.99,-1.42,-24.02,24.414,54.688,1960.449,-18.00,-7.50,-29.40,16.58
2937,-5.22,3.63,-22.81,330.566,-87.402,1716.309,-18.00,-7.50,-29.40,17.01
2947,-5.69,2.91,-24.17,-295.410,-5.859,1999.939,-20.25,-7.50,-33.45,16.91
2957,-3.39,5.70,-25.58,249.512,-208.008,1260.254,-17.10,-6.90,-28.35,16.82
2969,2.27,8.11,-27.76,231.934,-146.484,799.316,-18.90,-5.70,-31.05,17.01
2979,0.97,7.21,-26.93,164.551,-173.828,1296.875,-20.55,-6.90,-32.55,16.82
2989,5.95,3.89,-26.75,328.125,-233.398,906.250,-20.55,-6.90,-32.55,16.77
2999,-0.50,-3.45,-25.79,209.473,-259.277,1270.508,-19.35,-5.25,-32.25,16.96
3009,-2.83,-5.52,-26.50,-2.441,-329.102,1708.496,-19.65,-6.45,-31.05,16.62
3019,-2.18,0.11,-29.15,165.039,-223.633,1008.301,-15.90,-5.25,-28.35,17.01
