Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1310,0.85,1.16,-2.08,-23.926,28.809,1014.160,-22.35,-15.60,-26.55,14.61
1326,-0.47,1.76,-1.61,-18.555,38.574,1018.555,-21.45,-15.45,-26.70,14.52
1335,-2.27,-1.00,1.40,-18.066,25.879,1005.859,-22.05,-15.30,-26.85,14.37
1345,1.41,-0.63,1.05,-23.437,44.922,1002.930,-21.90,-15.45,-26.70,14.80
1355,-0.20,-2.00,-0.52,-13.672,27.832,1012.207,-21.90,-15.45,-26.70,14.52
1365,-0.52,2.14,-0.12,-30.762,42.969,1009.766,-21.30,-16.50,-26.85,14.32
1375,0.85,-0.61,1.46,-20.508,50.293,1046.387,-22.35,-15.60,-26.85,14.61
1385,0.07,0.26,-1.90,-15.625,45.410,1020.996,-21.45,-17.40,-25.95,14.71
1397,-1.78,-0.51,-1.76,-7.812,69.336,1022.949,-22.95,-16.20,-27.15,14.66
1407,0.13,0.78,1.33,-17.090,48.340,1012.695,-21.30,-16.05,-27.30,14.52
1417,-1.44,-1.15,1.96,-17.090,34.668,1009.766,-22.65,-16.65,-26.40,14.66
1427,-0.63,0.57,-0.56,-11.230,24.902,1007.812,-22.20,-15.90,-27.45,14.66
1437,-1.55,2.24,0.32,-7.812,29.785,1019.043,-22.20,-15.90,-27.45,14.28
1447,0.33,2.09,-1.69,-1.465,27.832,1012.207,-22.95,-16.65,-27.90,14.61
1457,-0.08,2.67,2.45,-5.371,26.855,1018.555,-22.95,-16.20,-27.45,14.66
1469,-1.82,0.60,1.11,-5.371,12.695,1007.324,-22.95,-16.20,-27.45,14.37
1479,0.29,0.14,-0.32,-9.277,30.762,1023.926,-23.25,-15.60,-26.55,14.66
1489,-0.79,0.73,-0.53,-8.301,30.762,1020.020,-21.90,-15.90,-27.15,14.80
1499,1.21,-0.89,-0.44,-3.906,16.113,1034.668,-21.60,-16.50,-25.80,14.61
1509,-0.74,-2.95,-1.66,-15.625,38.086,1022.949,-22.35,-16.05,-27.30,14.66
1519,1.32,1.27,-1.60,2.930,39.063,1022.461,-22.35,-16.05,-27.30,14.28
1528,-1.08,0.50,-1.79,-8.301,33.203,1029.785,-21.30,-15.60,-26.55,14.66
1540,0.75,-3.55,-2.10,-12.695,40.039,1027.832,-21.00,-15.45,-25.95,14.66
1550,-0.04,-1.02,-1.82,-4.395,46.387,1019.043,-21.00,-15.45,-25.95,14.61
1560,-0.90,-0.89,-1.43,-38.574,36.133,1014.648,-21.00,-16.65,-26.40,14.52
1570,0.02,-1.91,-1.47,-22.461,48.828,1015.625,-21.45,-15.45,-27.45,14.66
1580,-0.04,-1.06,-2.14,-28.320,41.992,1004.883,-21.30,-15.60,-26.55,14.47
1590,0.62,0.81,-0.83,-12.695,38.086,1015.137,-21.30,-16.05,-26.10,14.66
1600,-1.51,-1.21,-0.43,-21.484,46.387,1009.766,-21.30,-16.05,-26.10,14.66
1612,-0.61,-0.34,-0.07,-33.691,33.691,997.559,-21.00,-15.90,-26.70,14.66
1622,0.41,-0.07,0.36,-18.555,41.016,1013.184,-20.25,-15.45,-26.40,14.52
1632,1.36,0.24,0.35,-11.230,46.387,1031.250,-20.25,-15.45,-26.40,14.66
1642,0.93,0.16,-1.84,-26.367,33.203,1013.184,-21.30,-14.40,-26.55,14.61
1652,2.08,0.70,1.73,-22.461,41.504,1019.531,-22.20,-15.45,-25.95,14.66
1662,1.83,0.61,0.56,-19.043,35.156,1036.621,-21.45,-15.00,-26.40,14.52
1671,-1.14,-1.60,-1.46,-19.531,36.133,1025.391,-22.20,-15.00,-27.15,14.71
1683,-0.74,-1.19,-0.07,-24.902,33.691,1035.156,-21.90,-15.45,-25.95,14.80
1693,1.87,0.34,0.72,-9.766,32.227,1020.508,-22.05,-15.60,-26.10,14.61
1702,1.16,-1.39,-1.34,-27.344,32.227,1025.391,-22.05,-15.60,-26.10,14.80
1712,-0.01,0.43,1.48,-11.719,38.574,1014.648,-22.05,-15.60,-26.10,14.52
1722,-1.32,-1.18,0.18,-10.742,43.945,1016.113,-21.90,-16.20,-26.70,14.37
1732,0.68,-2.12,2.41,-11.230,35.645,1010.742,-22.35,-15.60,-27.60,14.80
1742,-0.73,-3.29,-1.62,-28.809,39.551,1016.113,-22.35,-15.60,-27.60,14.71
1754,-1.13,0.34,-0.40,-21.973,33.203,1008.301,-21.30,-15.60,-26.55,14.80
1764,-1.66,-2.11,-1.47,-25.391,31.738,1008.789,-21.30,-15.60,-26.10,14.52
1774,1.35,-1.05,-1.31,-9.766,41.504,1026.367,-22.05,-15.30,-26.85,14.80
1784,-1.53,-0.46,-2.70,-21.973,30.762,1029.297,-22.05,-15.30,-26.85,14.66
1794,-0.11,0.55,-0.20,-6.348,39.063,1019.531,-21.00,-15.00,-26.40,14.85
1804,-0.66,1.24,1.84,-7.812,25.879,1031.250,-21.45,-16.20,-27.45,14.47
1814,1.11,-1.31,-1.96,7.324,9.277,1040.039,-21.45,-16.20,-27.45,14.47
1837,0.10,0.62,-0.24,48.340,45.898,1024.902,-21.45,-15.45,-27.15,14.37
1847,0.70,0.07,-0.76,41.016,29.297,961.914,-21.60,-14.85,-26.55,14.66
1857,-1.79,-0.31,1.38,49.805,1.953,1012.695,-22.20,-15.00,-26.40,14.80
1867,-0.79,1.21,-4.14,19.043,63.965,1026.855,-22.20,-15.00,-26.40,14.80
1877,-0.98,0.56,-2.01,61.523,51.270,1038.574,-21.00,-15.45,-25.65,14.61
1887,-2.79,1.63,-0.96,39.063,55.664,1036.133,-20.25,-14.70,-25.95,14.66
1899,0.47,-0.14,0.61,62.988,41.504,1010.254,-20.25,-14.70,-25.95,14.61
1909,-1.73,-0.36,0.81,39.551,43.945,1031.738,-21.30,-15.60,-26.55,14.71
1919,-0.21,-3.17,-1.06,16.113,30.273,1037.598,-21.30,-16.05,-26.85,14.61
1929,-1.44,-3.37,-2.47,41.016,35.156,1024.902,-21.90,-17.40,-25.65,14.66
1939,0.82,0.99,-0.29,25.391,32.227,1028.320,-21.45,-15.90,-25.95,14.71
1949,-0.78,-1.95,1.53,20.020,24.414,1014.160,-22.20,-16.65,-25.95,14.66
1959,-0.40,-0.31,-0.19,24.414,33.691,1018.555,-21.30,-16.05,-26.55,14.71
1970,0.11,-0.05,-2.51,41.504,40.527,1020.508,-22.95,-16.20,-26.40,14.90
1980,-0.32,-0.13,-0.59,27.832,37.109,937.012,-22.95,-16.20,-26.40,14.61
1990,-0.71,-2.63,-2.95,16.113,34.180,1040.039,-22.80,-16.50,-27.30,14.61
2000,-0.16,-1.87,3.63,52.734,44.434,994.629,-22.65,-16.65,-28.95,14.99
2010,-0.63,-1.72,-2.10,31.250,27.832,1025.391,-23.25,-15.60,-27.30,14.66
2020,0.24,-2.09,2.77,57.617,40.039,985.352,-23.25,-16.80,-27.30,14.90
2029,-1.47,0.89,-0.27,50.781,27.344,1008.301,-23.55,-16.05,-28.05,14.52
2041,0.06,2.00,-1.01,41.504,33.691,1008.789,-24.30,-17.25,-27.30,14.80
2051,-0.47,-1.18,-0.86,55.664,30.273,1016.602,-22.95,-16.20,-27.90,14.90
2061,-0.60,0.34,-0.36,16.113,34.180,1007.324,-22.95,-16.20,-27.90,14.66
2071,-0.37,0.49,-3.60,12.207,26.367,1022.461,-22.20,-15.45,-27.90,15.04
2081,-1.21,-0.30,-0.82,7.812,28.320,1007.812,-22.35,-15.30,-26.85,14.90
2091,-0.15,0.87,-1.98,4.395,19.531,1023.926,-22.35,-15.30,-26.85,14.66
2101,0.21,0.54,-2.66,-1.465,5.859,1035.645,-22.35,-14.10,-26.85,14.90
2113,-1.69,1.53,-2.29,91.309,21.973,991.699,-22.65,-15.00,-27.15,14.61
2123,-0.61,-1.37,-0.85,28.809,66.895,1060.059,-23.55,-15.30,-28.35,14.90
2133,-0.92,-0.44,-1.48,67.871,30.273,1037.598,-23.55,-15.30,-28.35,14.66
2143,-0.03,-0.07,-1.63,74.707,14.160,1053.223,-24.00,-15.30,-28.35,14.80
2153,0.95,-1.57,-0.09,-0.977,26.855,1013.672,-24.60,-15.45,-28.20,14.85
2163,-0.67,-2.03,-0.24,50.781,24.902,975.586,-24.60,-15.45,-28.20,14.90
2173,-0.73,0.12,-0.42,-25.391,41.016,1022.949,-23.70,-16.65,-28.20,14.85
2185,-1.46,2.75,-2.35,-7.324,59.570,971.191,-24.30,-16.05,-27.30,14.99
2195,-1.57,-0.91,1.15,48.828,22.949,1040.527,-24.30,-17.25,-28.35,14.71
2205,-1.11,-1.73,0.95,76.660,13.184,935.059,-24.00,-16.05,-26.55,14.80
2215,-1.16,-0.02,-1.47,59.082,17.578,1064.941,-24.00,-16.05,-26.55,14.71
2225,-0.14,-1.59,-1.81,110.840,57.129,1003.906,-25.05,-15.30,-27.60,14.66
2235,-0.02,-1.12,-2.11,52.246,22.461,1013.672,-23.40,-15.00,-27.15,14.85
2245,-0.86,-0.42,0.02,30.762,51.270,959.961,-23.40,-15.00,-27.15,14.80
2257,-0.76,-0.53,0.63,-7.324,68.848,1028.809,-22.35,-14.85,-26.55,14.71
2267,-1.47,1.06,1.29,57.129,21.973,983.887,-22.35,-15.30,-26.55,14.85
2277,-1.72,1.62,-0.64,71.289,20.508,984.863,-21.30,-16.80,-27.30,14.85
2287,-0.02,-0.43,1.16,82.031,32.227,1049.805,-21.45,-16.20,-26.40,14.80
2297,-0.34,-2.38,-2.67,61.035,48.828,975.586,-22.05,-15.60,-25.05,14.61
2307,0.61,-1.21,-0.31,41.504,34.668,1065.430,-21.90,-15.00,-25.20,14.85
2317,0.36,0.55,0.76,18.555,24.902,935.547,-21.60,-15.60,-25.80,14.85
2331,-1.34,0.00,-1.76,67.383,35.156,1008.789,-21.60,-15.60,-25.80,14.85
2341,-0.46,-2.02,1.24,111.816,49.316,978.516,-22.05,-17.70,-26.55,14.66
2357,-2.08,-1.48,-3.17,100.586,54.688,956.055,-21.30,-16.05,-25.05,14.66
2366,0.09,-2.24,-0.66,58.105,25.391,1089.355,-19.95,-15.45,-25.20,14.90
2376,0.59,-0.73,0.64,4.883,63.965,1004.883,-20.10,-15.60,-25.80,14.80
2385,1.02,-1.46,-2.89,88.379,-19.043,982.910,-20.85,-15.30,-25.80,14.52
2395,0.57,-0.45,-1.18,123.047,47.363,1017.090,-19.95,-15.00,-25.65,14.80
2405,-0.21,-0.66,1.86,72.754,6.348,1011.230,-19.95,-15.00,-25.65,14.85
2417,-2.89,0.30,1.53,46.875,18.066,1051.758,-21.30,-16.05,-26.55,14.71
2427,-1.76,3.14,-0.95,68.359,48.340,965.332,-21.60,-16.50,-26.55,14.90
2437,-3.49,-0.91,-1.99,85.938,28.809,1035.156,-21.60,-16.50,-26.55,14.80
2447,0.26,-0.56,-3.28,126.953,13.672,972.656,-22.35,-16.05,-26.85,15.04
2457,-1.14,0.75,-2.22,26.367,18.555,1077.637,-23.25,-15.60,-28.05,14.85
2467,0.87,-1.60,2.27,38.574,31.250,1038.086,-23.70,-16.20,-27.90,14.66
2476,0.02,-1.15,-2.30,98.633,13.672,1024.902,-23.25,-14.85,-28.80,14.99
2487,-1.15,-2.03,0.37,130.371,-2.930,950.195,-23.25,-14.85,-28.80,14.85
2497,0.88,0.47,-0.60,51.270,37.109,1062.012,-24.75,-15.60,-28.80,14.71
2507,-0.79,0.52,-2.18,28.320,29.297,1103.027,-24.75,-15.30,-28.35,14.85
2517,0.28,-0.81,-1.89,141.113,-2.441,1013.184,-24.75,-15.30,-28.35,15.04
