Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1320,-0.67,-3.33,-0.92,8.301,73.730,1002.930,-21.45,-11.85,-32.40,17.01
1335,0.22,-2.08,3.06,38.574,54.199,1015.625,-22.65,-12.30,-32.40,16.91
1345,0.72,1.09,0.52,-0.977,86.426,984.375,-22.65,-12.30,-32.40,17.15
1355,-0.94,0.92,-0.69,70.801,20.508,1062.988,-21.00,-11.10,-30.45,16.91
1365,0.70,-0.27,0.93,127.930,21.973,903.809,-19.65,-12.15,-29.55,17.10
1374,-0.61,0.41,0.79,90.820,44.434,1072.266,-19.65,-12.15,-29.55,17.10
1384,-0.88,-0.27,0.42,86.426,15.137,956.543,-20.10,-11.70,-30.75,17.10
1394,1.15,-0.23,-3.73,55.176,51.270,1115.723,-20.55,-12.15,-30.75,17.29
1406,1.86,-1.30,0.09,37.598,35.645,997.559,-18.75,-11.55,-30.90,17.44
1416,-0.68,-1.45,-1.67,13.184,-0.977,1050.781,-21.30,-13.65,-29.85,17.34
1426,-1.30,-0.02,0.40,145.508,15.625,1009.277,-21.30,-13.65,-29.85,16.96
1436,-0.60,-0.42,-1.22,97.168,1.465,1041.504,-18.90,-14.40,-28.80,17.01
1446,0.87,-0.85,-0.94,126.953,-28.320,1083.496,-19.20,-12.30,-29.40,17.25
1456,-0.58,-2.80,-2.13,108.887,-1.953,961.914,-19.20,-12.30,-29.40,17.29
1466,-2.09,-0.12,-1.66,14.160,30.762,1009.766,-17.85,-12.45,-28.80,16.96
1478,-0.03,-0.52,-2.76,96.191,-21.484,1022.949,-17.85,-10.50,-29.55,17.25
1488,-1.00,0.33,-0.24,132.324,59.570,968.750,-18.75,-11.85,-30.45,17.25
1498,0.22,0.08,-1.72,108.398,68.359,958.984,-18.15,-12.15,-31.05,17.34
1508,-0.14,1.24,0.17,62.012,10.254,1133.789,-18.15,-12.15,-31.05,17.25
1517,-0.16,-0.11,0.27,38.574,20.996,951.172,-19.95,-10.65,-30.15,17.25
1527,0.29,0.18,2.19,130.859,-17.578,1015.625,-19.35,-12.90,-31.05,17.15
1536,0.84,2.84,-4.62,164.062,26.367,1001.465,-21.90,-11.85,-31.95,16.91
1548,1.24,-1.17,-0.82,30.762,15.137,1019.043,-21.00,-12.75,-32.70,17.25
1558,-2.47,1.50,-0.52,75.684,47.852,1040.527,-22.05,-11.70,-31.80,17.25
1568,0.65,-1.41,0.09,109.863,24.414,1014.160,-22.05,-11.70,-33.00,17.10
1578,0.53,1.77,-6.88,151.367,6.836,970.215,-24.15,-11.10,-33.90,17.25
1587,0.70,-0.05,-1.82,44.434,38.574,994.629,-24.15,-11.10,-33.90,17.10
1597,-1.68,-0.19,-1.59,40.039,36.133,1083.496,-23.25,-12.90,-32.25,17.29
1607,-0.44,-0.26,0.69,202.637,-28.320,996.582,-23.70,-11.55,-32.40,17.01
1619,-0.24,-2.06,-1.34,24.902,86.426,988.281,-23.40,-11.55,-30.45,17.34
1629,-0.63,-0.82,-0.85,-8.789,1.953,1078.125,-22.05,-12.15,-30.75,16.91
1639,-2.52,-1.37,0.54,175.781,44.922,1027.832,-22.05,-12.15,-30.75,16.96
1649,-0.57,0.51,-0.74,173.828,18.555,1012.695,-20.70,-11.55,-29.70,17.10
1659,1.26,-1.03,-2.82,-18.066,38.574,1009.766,-19.20,-12.75,-29.70,17.25
1669,0.35,-1.02,-2.31,134.277,32.227,1022.461,-19.20,-12.75,-29.70,17.25
1679,0.07,1.34,-2.81,208.496,55.176,964.844,-18.75,-13.05,-28.95,17.29
1691,0.63,0.04,-0.41,-27.344,-32.227,1087.891,-19.35,-12.45,-28.80,17.25
1701,0.59,0.48,-0.05,156.250,2.441,965.332,-18.45,-11.55,-28.65,17.25
1711,-1.65,-0.27,-6.58,145.508,3.906,855.957,-17.85,-11.70,-29.85,17.01
1721,-1.11,-2.24,-0.99,-24.902,16.113,1087.891,-17.85,-11.70,-29.85,17.29
1731,-0.02,0.85,-3.12,183.594,22.461,991.211,-20.85,-12.90,-31.80,17.34
1741,-0.72,-1.38,-0.31,77.148,17.090,1005.859,-20.70,-11.85,-32.70,17.25
1751,-0.29,0.62,0.68,-23.926,77.148,1140.625,-22.35,-10.50,-31.50,17.10
