Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
2993,-0.59,-1.07,-20.48,277.832,-37.109,1424.805,-12.75,-6.90,-28.35,17.82
3003,1.94,0.95,-17.53,517.090,-9.277,1578.613,-15.30,-6.75,-33.15,17.63
3013,0.37,-4.39,-19.66,289.551,-229.492,966.797,-17.55,-8.25,-34.20,17.97
3023,-4.57,-2.69,-24.49,-14.648,-436.523,808.594,-17.55,-8.25,-34.20,18.01
3033,-2.20,-0.69,-26.06,78.613,16.602,862.305,-13.50,-6.15,-32.55,17.82
3045,-2.98,-0.61,-22.90,-40.527,73.242,1392.578,-19.35,-8.85,-34.50,17.87
3055,0.33,3.91,-22.71,256.348,-73.730,1012.207,-19.35,-8.85,-34.50,18.01
3065,3.20,1.24,-23.15,-215.820,50.293,1496.094,-12.45,-6.15,-31.50,17.87
3075,4.50,0.02,-21.21,75.195,-164.551,775.391,-17.40,-8.10,-34.05,17.77
3085,2.50,3.31,-23.58,-34.668,-187.012,744.629,-14.40,-9.75,-28.80,17.77
3095,3.70,5.21,-21.55,124.023,-11.230,1180.176,-13.20,-6.45,-30.30,17.82
3105,8.33,-2.21,-21.04,194.824,-288.574,914.551,-13.20,-6.45,-30.30,17.87
3117,-4.11,-2.44,-22.30,217.773,-162.109,1023.926,-13.05,-6.75,-30.15,17.97
3127,-2.40,0.46,-20.17,178.711,99.121,1252.930,-17.85,-7.35,-34.80,17.82
3137,4.25,-1.48,-20.45,296.875,-420.898,941.895,-13.95,-11.25,-31.50,18.16
3147,1.54,-0.24,-21.15,96.191,-225.098,1070.801,-13.95,-11.25,-31.50,17.82
3157,7.41,-5.26,-25.03,258.789,-145.996,702.148,-16.50,-9.15,-34.65,17.97
3167,0.85,-6.38,-20.46,73.242,56.152,1058.105,-14.10,-10.35,-30.45,17.77
3177,2.15,-1.89,-21.87,173.828,-24.902,972.656,-14.10,-10.35,-30.45,17.97
3189,0.56,0.26,-20.29,75.195,-29.297,554.687,-16.80,-9.15,-34.65,17.82
3199,-5.46,1.81,-21.53,303.711,-91.797,506.836,-12.75,-12.45,-30.30,17.97
3209,-9.22,3.56,-16.21,31.250,-93.750,993.652,-11.70,-6.15,-32.55,17.77
3219,-10.86,-0.37,-20.75,226.562,-107.910,634.766,-15.90,-8.10,-35.25,17.87
3229,-13.76,2.68,-19.46,252.930,27.344,1205.566,-15.90,-8.10,-35.25,18.01
3239,-3.66,3.08,-18.44,-138.184,-30.273,1216.309,-12.45,-6.90,-33.00,17.68
3249,0.39,1.52,-18.21,247.070,-274.414,765.137,-15.75,-11.10,-34.95,17.49
3261,5.06,4.02,-22.12,-6.836,-410.156,912.598,-10.65,-8.25,-30.90,17.97
3271,3.24,1.08,-22.21,318.848,-80.078,825.684,-14.55,-5.10,-33.90,17.68
3281,3.98,-1.45,-17.66,267.090,-369.141,1120.605,-14.55,-5.10,-33.90,17.82
3291,-1.23,0.96,-19.36,-31.738,-601.074,1214.355,-10.35,-6.30,-30.15,17.97
3301,-5.25,-1.40,-28.71,187.012,-124.023,1181.152,-14.40,-6.15,-34.80,17.87
3311,-6.41,-1.73,-17.66,178.711,-83.008,947.266,-14.40,-6.15,-34.80,17.82
3321,-4.16,-1.85,-22.40,-166.992,-18.555,1402.832,-11.10,-7.50,-31.20,17.82
3333,0.32,-0.25,-25.50,206.055,-189.453,979.004,-13.95,-8.10,-34.05,17.87
3343,-6.92,-0.23,-26.09,91.797,-23.926,1032.227,-11.70,-8.85,-31.50,17.77
3353,1.40,0.48,-27.95,-81.055,-267.090,1186.035,-12.45,-4.95,-31.80,17.53
3363,-2.37,0.22,-28.44,-19.043,-162.598,1214.844,-12.45,-4.95,-31.80,17.82
3373,-2.76,-0.14,-30.53,125.000,93.750,1150.391,-11.10,-7.50,-30.90,17.87
3383,-2.19,-0.60,-28.49,83.008,-125.977,1589.844,-14.70,-4.50,-34.05,17.82
3393,-3.70,0.56,-25.17,60.059,-128.418,1133.789,-12.75,-6.90,-31.05,18.01
3405,-0.80,-0.77,-29.35,183.105,-22.949,892.090,-12.45,-5.25,-30.75,17.97
3415,7.02,-4.32,-33.11,225.586,33.203,1225.586,-14.55,-4.65,-33.90,17.82
3425,3.72,-1.40,-22.80,324.707,-267.090,1126.953,-11.85,-7.95,-30.45,18.01
3435,5.75,0.02,-23.40,51.270,-351.562,964.355,-13.50,-4.05,-33.30,17.87
3445,2.56,0.66,-28.11,256.836,-301.270,1273.926,-13.50,-4.05,-33.30,17.87
3455,-1.06,0.95,-25.50,100.098,-236.328,241.699,-9.90,-5.55,-31.95,17.97
3467,4.76,2.87,-24.82,65.430,4.395,890.625,-13.05,-3.45,-35.40,18.16
3477,9.15,2.14,-21.95,348.145,-174.805,806.152,-10.50,-4.50,-32.70,17.87
3492,5.53,4.47,-23.12,-97.656,-21.973,702.637,-10.50,-4.50,-32.55,17.87
3501,3.01,2.92,-22.54,-222.168,-517.578,1333.008,-10.50,-4.50,-33.00,17.82
3511,-5.76,4.44,-29.70,-138.672,-174.805,299.316,-9.15,-3.90,-33.90,17.82
3521,-8.19,-1.69,-26.07,-148.437,97.656,1666.504,-9.15,-3.90,-33.90,17.77
3531,-16.90,0.94,-37.01,-235.352,9.277,904.297,-10.65,-5.85,-32.40,17.82
3541,-6.73,-6.66,-24.85,223.145,69.824,535.645,-10.65,-4.35,-34.65,18.21
3553,4.90,-4.35,-28.46,222.656,-281.738,595.703,-10.35,-5.55,-33.45,17.82
3563,2.13,-3.88,-30.55,-174.805,66.895,1132.813,-10.65,-4.65,-32.70,17.87
3573,-1.33,-4.05,-26.79,-90.820,-215.820,1430.176,-10.65,-4.65,-32.70,17.97
3583,-1.79,-0.99,-27.02,-205.566,-305.176,893.066,-11.70,-4.95,-32.25,17.68
3593,-3.56,-3.16,-32.46,17.578,-84.961,929.687,-10.50,-4.05,-33.75,18.06
3603,-3.18,-1.61,-25.89,-111.328,201.660,1106.445,-10.05,-4.50,-32.55,18.01
3615,7.53,-5.40,-24.50,-64.941,-447.754,801.270,-10.50,-3.75,-33.75,17.87
3625,4.33,-4.73,-28.37,-210.937,-525.391,501.465,-10.50,-3.75,-33.75,17.82
3635,5.07,2.50,-21.19,81.543,-549.316,1146.973,-10.95,-4.95,-33.75,17.82
3645,-4.47,-0.74,-20.81,-159.668,-380.859,1041.016,-11.25,-2.55,-33.75,17.87
3655,0.73,0.05,-21.73,-70.313,-214.844,1412.598,-11.25,-2.55,-33.75,17.97
3665,-0.58,-1.79,-23.40,116.211,-391.602,609.375,-10.35,-3.90,-33.45,17.53
3675,-1.93,2.44,-26.82,-161.621,-140.137,1295.410,-9.90,-2.25,-33.45,17.82
3687,4.00,0.40,-27.93,-50.293,-82.520,1042.969,-10.95,-3.75,-33.75,17.53
3697,2.69,3.91,-23.60,-136.719,-69.336,1068.359,-7.95,-4.35,-32.40,17.82
3707,-1.96,3.15,-23.73,135.742,-116.699,1372.559,-7.95,-4.35,-32.40,17.97
3717,3.40,-1.76,-20.66,36.133,-293.945,745.117,-8.40,-5.10,-33.45,17.82
3727,0.18,1.60,-28.54,104.004,-120.605,1439.941,-9.60,-3.90,-34.20,17.87
3737,-4.36,0.11,-21.15,-293.945,-433.105,604.980,-8.70,-4.65,-34.20,17.82
3747,-1.71,1.06,-20.00,-104.004,-334.961,1046.387,-9.00,-3.30,-33.75,17.68
3759,0.16,-0.47,-25.47,104.492,-144.043,1163.574,-7.95,-4.65,-31.65,17.82
3769,-1.63,-1.77,-24.37,-379.883,-80.566,831.055,-9.60,-3.45,-32.70,17.82
3779,-1.65,-2.37,-21.65,96.191,-50.781,1155.762,-9.60,-3.45,-32.70,18.01
3789,4.19,-2.24,-22.21,-126.953,-260.742,650.391,-10.35,-5.10,-31.65,18.06
3799,7.34,2.05,-22.17,-54.199,-88.379,1433.594,-9.00,-3.75,-34.50,17.82
3809,9.70,-5.84,-26.72,185.547,-191.895,991.211,-9.75,-4.05,-32.55,17.68
3819,3.12,-0.31,-23.33,-128.906,-253.418,1094.238,-8.70,-3.45,-32.70,18.06
3831,5.62,-0.87,-21.37,201.172,-259.766,1082.031,-8.70,-3.45,-32.70,18.01
3841,0.42,-0.34,-26.99,330.566,-305.176,907.227,-9.00,-4.50,-33.75,17.82
3851,-3.72,-0.08,-22.07,-202.637,-186.035,362.305,-9.60,-3.15,-34.20,17.68
3861,-4.66,2.88,-20.11,56.152,-151.855,1186.523,-9.90,-2.25,-34.65,18.06
3871,-6.43,1.08,-23.44,-344.238,84.961,1309.082,-8.25,-3.75,-33.75,17.97
3881,-5.56,3.27,-21.08,-88.379,-11.230,1042.969,-8.25,-3.75,-33.75,18.21
3891,-2.90,2.50,-21.66,-361.816,-18.555,746.094,-9.15,-3.15,-34.65,17.87
3903,3.12,5.16,-20.28,102.539,-88.379,1291.992,-7.95,-3.45,-34.20,17.87
3913,-0.59,-1.20,-24.28,-385.254,-354.004,903.320,-7.95,-3.45,-34.20,18.01
3923,2.06,-1.34,-19.11,-103.027,-123.047,1062.988,-8.55,-2.55,-34.50,18.01
3933,-2.21,-5.07,-24.63,62.500,-244.141,739.258,-7.35,-2.55,-34.80,17.77
3943,-2.01,-2.85,-27.45,160.156,-466.797,723.633,-8.25,-2.55,-34.05,17.97
3953,-24.24,-0.31,-9.08,166.016,-31.250,1291.992,-6.45,-1.95,-33.45,18.16
3963,-5.89,-15.80,-53.96,-165.039,-191.406,680.176,-6.45,-1.95,-33.45,17.87
3975,0.47,-6.60,-22.67,29.297,-197.754,954.102,-5.70,-0.75,-33.90,18.01
3985,1.38,-7.18,-28.99,98.145,-132.324,907.715,-6.15,-1.50,-34.95,18.06
3995,6.35,-2.45,-23.28,44.922,-63.965,940.430,-7.65,-1.50,-33.90,17.82
4009,7.67,0.21,-24.66,89.355,123.535,1141.602,-5.85,-3.30,-33.00,17.87
4019,8.82,2.30,-21.72,-71.777,-197.266,646.973,-7.65,-3.45,-32.70,18.16
4029,10.37,5.69,-17.73,59.082,-292.969,1235.352,-7.35,-1.35,-33.00,18.16
4039,3.16,4.53,-24.82,-238.281,-326.660,965.820,-7.35,-1.35,-33.00,18.16
4051,-3.60,2.24,-24.24,221.680,-341.797,1035.645,-6.30,-1.65,-34.05,18.01
4061,-7.15,2.12,-29.95,-66.895,-159.668,1045.898,-7.05,0.15,-33.75,17.87
4071,-3.28,2.67,-24.52,-18.555,76.172,1528.320,-7.65,-2.25,-34.20,17.87
4081,-1.23,-3.98,-22.99,-319.824,38.086,1234.863,-6.15,-1.95,-34.20,17.49
4091,4.56,0.48,-25.53,-13.184,-29.785,840.820,-6.15,-1.95,-34.20,18.16
4101,6.45,-0.38,-22.17,-95.215,-125.000,686.523,-5.70,-1.95,-33.15,18.01
4111,8.97,-4.55,-24.53,234.375,-122.559,1132.813,-5.55,-2.55,-34.80,17.82
4123,10.36,-1.66,-25.85,-390.137,-137.695,1184.570,-6.60,-2.85,-33.30,18.01
4133,5.34,0.27,-27.68,-70.801,-350.586,981.934,-5.25,-1.95,-32.40,17.87
4143,-3.13,1.82,-28.63,-107.422,-262.207,825.195,-5.25,-1.95,-32.40,18.06
4153,2.09,-0.32,-24.82,-208.008,-286.133,858.398,-6.90,-3.45,-34.95,18.01
4163,-5.78,0.34,-23.27,243.652,-54.199,1265.625,-4.50,-2.25,-33.45,17.77
4173,-4.62,-5.69,-24.27,194.336,-249.023,570.801,-4.50,-2.25,-33.45,18.06
4183,-7.92,-5.60,-28.12,186.035,-86.914,1292.480,-6.15,-3.45,-33.15,18.16
4195,4.05,-6.23,-27.89,104.492,29.297,901.855,-5.10,-1.65,-33.30,18.06
4205,-0.39,-5.24,-27.52,-125.488,-94.238,1295.898,-5.85,-2.55,-34.05,18.06
4215,13.05,-17.58,-51.89,-56.641,-31.250,648.926,-3.75,-2.70,-33.15,17.82
4225,2.97,-2.15,-3.34,43.457,-22.461,1144.531,-3.75,-2.70,-33.15,17.97
4235,-3.17,-0.85,-34.12,-235.840,-366.211,870.605,-6.15,-2.25,-33.15,17.77
4245,-3.31,-4.40,-30.41,460.449,-43.457,1101.563,-4.80,-1.35,-33.00,17.68
4255,-5.90,1.69,-23.92,26.367,47.852,744.141,-7.65,-1.95,-34.20,17.87
4266,-0.34,3.99,-26.93,157.227,159.180,1088.867,-4.35,-0.90,-33.00,17.82
4276,8.74,1.60,-29.58,-71.289,-142.578,747.559,-5.70,-0.75,-35.40,17.87
4286,4.37,3.41,-24.27,275.391,-55.176,1433.105,-5.70,-3.90,-33.45,17.77
4296,11.02,-1.70,-22.64,-110.352,-353.027,979.980,-4.50,-0.30,-33.15,18.21
