Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
2692,1.97,8.54,-24.84,498.535,-398.437,316.406,-18.45,-8.70,-25.20,18.68
2702,-4.27,7.96,-17.60,114.258,-353.027,933.105,-18.45,-8.70,-25.20,18.21
2712,-4.97,10.04,-28.27,-229.004,-57.617,1170.898,-21.60,-9.30,-27.30,18.40
2724,0.28,7.81,-24.52,221.680,-436.035,1176.270,-17.25,-7.05,-24.90,18.35
2734,1.12,5.99,-24.16,318.359,-134.766,1483.887,-22.35,-6.90,-31.05,18.35
2744,4.66,2.91,-20.43,338.867,-274.902,1110.840,-18.90,-9.75,-26.10,18.73
2754,-1.69,2.13,-27.34,458.496,-577.148,1453.613,-18.90,-9.75,-26.10,18.54
2764,-1.89,-4.98,-28.95,371.094,-430.176,760.254,-21.00,-8.25,-28.95,18.83
2774,-2.06,-7.41,-28.36,465.820,-468.262,1174.316,-17.25,-7.05,-25.65,18.73
2784,-1.18,-10.65,-30.95,205.078,-370.605,1071.777,-21.45,-6.75,-29.40,18.54
2796,-0.31,-9.24,-32.57,175.293,-246.094,661.621,-17.25,-8.25,-25.65,18.59
2806,-0.01,-11.13,-32.61,-13.184,-157.715,1441.406,-17.25,-8.25,-25.65,18.49
2816,1.63,-8.46,-34.10,-141.113,-201.172,1370.117,-17.25,-7.05,-27.15,18.49
2826,9.28,-3.07,-31.10,490.723,-553.711,1052.734,-17.25,-7.05,-27.15,18.49
2836,-7.00,-1.29,-37.08,-213.379,185.059,1366.699,-17.85,-7.65,-31.05,18.88
2846,9.03,-3.13,-33.39,391.113,-250.000,1308.594,-19.50,-6.75,-30.45,18.54
2858,9.22,-2.60,-26.63,491.211,-338.379,1412.109,-18.75,-10.35,-28.95,18.68
2868,-11.22,2.66,-30.59,-149.902,200.195,742.676,-17.10,-4.95,-28.80,18.68
2878,4.50,-5.79,-26.45,946.289,-505.859,1036.133,-17.10,-4.95,-28.80,18.54
2888,-13.79,4.13,-26.61,75.195,350.586,-75.684,-16.20,-6.45,-27.30,18.54
2898,-1.11,-7.19,-19.91,550.293,-454.590,610.352,-19.50,-6.30,-30.90,18.54
2908,-9.34,6.68,-30.79,68.359,-35.156,717.285,-16.80,-8.25,-28.20,18.73
2925,3.82,4.99,-33.46,-411.133,111.328,1186.035,-17.25,-5.10,-31.20,18.68
2934,12.82,6.51,-30.12,-85.938,-308.594,744.629,-17.25,-5.10,-31.20,18.59
2944,11.21,11.19,-28.28,338.379,-630.859,494.629,-16.80,-4.65,-28.20,18.59
2954,0.79,4.34,-31.29,-115.234,-517.578,1269.043,-17.10,-6.90,-29.85,18.54
2964,-12.25,3.93,-26.25,166.504,-534.668,1327.637,-15.30,-5.85,-26.70,18.21
2974,-15.75,-1.01,-28.59,-36.133,42.969,1638.184,-17.25,-4.35,-30.15,18.54
2984,-5.44,2.28,-42.48,465.820,-250.977,1594.238,-17.25,-4.35,-30.15,18.83
2996,-0.39,0.56,-35.79,179.199,-80.078,1326.172,-16.65,-4.50,-29.55,18.54
3006,8.89,-2.37,-35.53,57.617,-332.031,1457.520,-15.90,-6.45,-27.60,18.54
3016,9.92,-3.85,-33.21,290.039,-601.562,1621.582,-15.90,-6.45,-27.60,18.83
3026,1.56,-0.26,-36.04,-93.750,-663.574,598.145,-19.20,-7.95,-28.95,18.88
3036,2.99,-2.32,-37.13,348.145,-827.148,725.586,-15.30,-5.10,-27.15,18.68
3046,-4.76,-3.83,-39.50,-448.730,-395.020,1572.754,-18.90,-4.95,-29.85,18.54
3056,-5.89,-0.35,-32.51,138.184,-199.707,837.402,-15.75,-4.35,-27.45,18.54
3068,-2.79,2.02,-42.96,96.191,-148.437,1309.570,-16.20,-5.70,-27.30,18.49
3078,0.48,6.12,-35.57,-36.621,-125.000,704.590,-16.05,-2.25,-30.15,18.54
3088,4.22,-2.58,-38.51,276.855,-230.957,1499.512,-13.95,-6.90,-29.85,18.83
3098,-3.04,6.51,-36.96,-270.020,87.402,654.297,-15.15,-3.30,-31.50,18.59
3108,10.24,4.94,-34.34,67.871,-96.191,604.492,-15.15,-3.30,-31.50,18.73
3118,14.27,-1.43,-41.46,413.086,-267.090,498.535,-13.50,-2.85,-29.55,18.73
3128,1.98,7.86,-27.87,-77.637,-459.473,1263.672,-13.80,-4.35,-31.95,18.54
3141,-10.63,-0.80,-34.57,-381.348,-377.930,1918.457,-13.80,-4.35,-31.95,18.49
3150,-12.19,1.27,-45.72,-324.219,-60.547,497.559,-13.20,-2.85,-30.30,18.40
3160,-8.18,-5.51,-34.64,-205.566,-289.551,1039.551,-13.95,-2.85,-31.50,18.83
3170,-11.34,-5.15,-42.34,-71.289,-245.605,1229.980,-12.75,-2.85,-31.05,18.68
3180,-11.08,-3.76,-38.08,-48.340,73.242,1160.156,-13.80,-3.15,-30.15,18.83
3190,-1.44,1.01,-24.42,58.594,-224.609,768.555,-13.80,-3.15,-30.15,18.73
3200,5.02,-3.08,-35.02,-66.406,-505.371,830.566,-14.85,-2.70,-29.70,18.83
3212,8.24,-5.51,-37.11,86.914,-257.812,1157.715,-13.20,-3.75,-29.85,18.73
3222,12.21,-8.04,-47.87,-282.227,-401.367,1139.648,-13.35,-3.45,-30.90,18.54
3232,5.54,-4.27,-36.34,-171.387,-197.754,1442.871,-13.50,-2.85,-30.75,18.49
3242,1.04,-4.85,-37.63,-52.734,-317.871,1079.102,-13.50,-2.85,-30.75,18.54
3252,3.02,-6.56,-37.72,-166.016,-582.520,977.051,-14.40,-2.55,-30.75,18.54
3262,-2.24,-4.33,-39.03,4.395,-193.848,1067.383,-13.80,-1.95,-31.95,18.54
3274,-4.32,0.54,-35.53,68.359,-304.199,1023.437,-13.80,-1.95,-31.95,18.83
3284,-5.06,2.69,-36.63,-280.762,-130.371,841.309,-13.95,-2.55,-29.85,18.68
3294,3.64,1.62,-36.31,-91.309,-348.633,818.359,-12.75,-2.10,-30.75,18.68
3304,0.69,-0.56,-32.71,-57.617,-340.332,987.793,-11.85,-2.25,-30.45,18.68
3314,-1.49,-0.94,-32.98,-426.270,-37.109,1559.570,-11.40,-1.50,-31.20,18.49
3324,-2.47,3.56,-36.91,66.895,-133.789,884.766,-11.40,-1.50,-31.20,18.83
3334,-4.89,3.67,-37.49,22.949,37.109,543.945,-13.05,-1.50,-30.15,18.68
3346,5.83,-0.79,-34.25,-31.738,-145.508,458.496,-13.35,-1.50,-28.95,18.83
3356,0.34,1.16,-39.13,-155.762,-133.301,1109.863,-12.45,-0.90,-30.30,18.68
3366,6.25,0.40,-33.65,-181.641,-168.945,858.887,-11.85,-1.05,-30.45,18.73
3376,5.50,-2.52,-39.82,114.258,-286.621,1079.590,-11.85,-1.05,-30.45,18.73
3386,8.86,-7.22,-37.98,-74.219,-388.672,1493.164,-11.40,-1.05,-29.70,18.59
3396,4.56,-2.92,-41.03,-286.621,80.078,1286.133,-12.60,-2.70,-30.90,18.35
3406,0.76,-3.40,-40.37,-29.297,-670.410,889.160,-11.70,-1.65,-30.75,18.59
3419,-2.38,-4.79,-30.66,-192.871,-186.035,1469.727,-11.25,-1.35,-31.05,18.83
3428,-8.80,-1.50,-30.73,-262.695,-112.793,928.223,-12.45,-0.90,-31.80,18.59
3443,-5.80,7.05,-30.71,94.727,-226.562,288.574,-10.65,-1.95,-31.20,18.59
3452,-3.96,0.06,-29.85,-203.125,-10.742,1907.227,-10.65,-1.95,-31.20,18.54
3462,1.50,7.70,-30.67,141.602,-194.824,482.422,-11.40,-2.25,-31.65,18.30
3472,-0.35,4.42,-30.81,-434.570,-127.441,1483.398,-10.35,-1.50,-31.65,18.68
3482,8.64,1.94,-31.29,83.008,-646.973,1310.547,-9.60,-0.75,-31.95,18.68
3492,-1.14,2.52,-37.51,91.309,-518.066,487.305,-10.35,-1.05,-31.95,18.83
3504,-0.93,-2.09,-37.70,45.410,-505.371,726.562,-10.35,-1.05,-31.95,18.68
3514,-6.61,-3.48,-33.33,-349.609,-174.316,1248.535,-10.65,0.00,-32.40,18.73
3524,-7.05,-3.78,-35.02,112.305,-367.187,667.480,-10.35,-1.05,-32.40,18.83
3534,-3.05,-6.02,-31.19,-15.137,-405.762,1224.121,-8.70,-0.75,-31.95,18.73
3544,5.15,-7.09,-31.53,-145.020,-176.758,1640.137,-9.15,0.30,-31.20,18.49
3554,11.58,-0.18,-38.18,77.637,-333.496,1107.910,-9.15,0.30,-31.20,18.83
3566,15.41,-0.29,-34.83,-156.738,-73.242,1122.070,-9.00,0.15,-32.55,18.59
3576,13.79,-1.05,-35.44,205.566,-412.598,773.926,-7.65,-1.05,-29.70,18.73
3586,8.31,4.57,-37.09,97.656,-766.602,1080.078,-7.65,-1.05,-29.70,18.68
3596,-1.70,-0.85,-35.42,-115.234,-460.449,1412.598,-9.90,-0.75,-30.90,18.83
3606,-7.06,0.49,-37.27,-21.484,-86.914,1052.734,-7.80,0.45,-30.75,18.83
3616,-7.82,0.59,-37.31,-107.422,-228.516,759.766,-9.60,-0.75,-31.20,18.54
3626,-2.52,-2.70,-37.18,-26.367,-182.129,870.605,-9.30,-0.45,-31.05,18.35
3639,-0.45,-1.78,-38.98,-90.332,-59.082,873.047,-9.30,-0.45,-31.05,18.59
3648,1.93,-1.20,-32.08,-80.566,-89.844,1076.660,-8.25,1.35,-30.75,18.73
3658,11.13,-0.31,-34.41,-102.051,-273.926,1209.961,-8.25,1.35,-30.75,18.68
3668,11.53,1.98,-32.56,-252.930,-167.969,1195.801,-8.70,-1.05,-31.95,18.68
3678,9.36,2.85,-34.31,91.797,-571.289,745.117,-7.20,-1.05,-32.70,18.68
3688,6.31,-0.60,-37.96,41.504,-347.656,655.273,-7.20,-1.05,-32.70,18.54
3698,1.24,2.38,-34.55,0.488,-655.273,1667.480,-7.05,-0.15,-30.15,18.54
3711,-7.32,-3.64,-32.94,-77.637,-398.926,1349.121,-7.05,-0.15,-32.25,18.83
3720,-10.25,-1.70,-36.79,-53.223,-285.645,974.609,-7.05,0.45,-31.05,18.73
3730,-2.57,-2.21,-34.91,145.996,-15.625,963.867,-7.20,-1.50,-31.65,18.49
3740,1.21,-4.47,-38.56,125.977,-406.738,1161.621,-7.35,-0.90,-31.50,18.83
3750,0.86,-5.69,-32.26,-186.035,-358.887,923.828,-8.40,0.00,-31.20,18.83
3760,-3.53,-0.73,-34.63,-139.160,-366.211,1187.500,-8.40,0.00,-31.20,18.73
3770,-4.36,5.08,-40.58,-164.062,-366.699,692.383,-7.35,0.45,-32.25,18.68
3782,-3.63,0.38,-37.02,31.738,-379.883,640.625,-6.60,-0.90,-29.55,18.68
3792,-2.24,2.00,-40.93,-141.113,154.785,1036.133,-6.90,0.75,-31.95,18.68
3802,4.02,2.80,-40.92,144.531,-430.664,800.293,-7.20,-0.75,-31.20,18.68
3812,4.46,4.98,-34.60,-206.543,-182.129,1083.984,-7.20,-0.75,-31.20,18.54
3822,5.80,2.81,-40.85,117.188,-426.270,1138.672,-7.20,0.75,-31.95,18.59
3832,3.26,3.62,-37.02,59.570,-624.512,826.172,-6.45,0.30,-31.20,18.49
3841,-2.44,3.30,-35.31,-183.105,-69.336,1507.813,-6.15,0.00,-33.45,18.68
3853,-0.92,6.85,-32.20,189.941,-397.949,1196.777,-4.20,0.30,-31.65,18.73
3863,-2.76,4.19,-33.25,-245.117,-112.305,1237.793,-4.20,0.30,-31.65,18.68
3873,3.70,5.29,-38.59,38.086,-112.793,1220.215,-5.70,-0.30,-33.15,18.83
3883,4.20,-0.51,-35.23,-173.340,-225.098,1189.941,-4.80,0.90,-33.30,18.49
3893,8.60,-1.99,-34.60,329.102,-369.629,368.164,-4.80,0.90,-33.30,18.73
3903,2.34,-10.60,-40.11,-117.188,-590.820,1339.844,-4.50,1.05,-32.70,18.83
3913,2.24,-6.63,-35.50,647.461,-481.934,812.500,-3.75,0.30,-33.45,18.83
3925,1.88,-7.34,-35.30,433.594,-236.328,648.437,-3.60,-0.45,-32.25,18.73
3935,-0.79,-4.60,-29.28,152.832,-171.875,1236.816,-3.90,1.35,-33.00,18.73
3945,3.08,-7.09,-31.30,-133.789,-221.191,1466.797,-3.90,1.35,-33.00,18.54
3960,0.09,-0.79,-29.00,-48.340,-127.441,1273.438,-4.80,0.45,-32.55,18.73
3969,9.07,-5.10,-33.85,107.910,-205.566,1015.625,-4.80,0.45,-32.55,18.73
3981,5.54,0.44,-33.97,-41.504,-253.906,1196.289,-3.90,0.90,-32.55,18.83
3991,-2.21,0.52,-29.84,-318.848,-447.266,1446.777,-3.90,0.90,-32.55,18.68
4001,0.04,3.73,-31.40,-21.484,-678.711,611.816,-4.95,1.05,-32.40,18.68
4011,-5.80,-2.72,-33.95,-20.020,131.348,1342.285,-2.85,1.35,-31.50,18.59
4021,-3.76,-4.37,-32.26,305.176,-396.973,1220.703,-2.85,1.35,-31.50,18.68
4031,-9.72,-5.36,-30.40,16.113,-419.434,1299.805,-1.80,0.00,-33.15,18.59
4041,-8.34,-7.63,-33.70,134.766,34.180,795.410,-2.55,2.70,-34.65,18.54
4053,1.22,-10.24,-33.80,-227.539,27.344,1656.250,-2.25,-0.75,-34.65,18.35
4063,-2.21,-2.53,-36.78,26.855,261.719,1109.863,-1.80,3.45,-35.70,18.68
4073,2.19,-3.62,-31.10,119.141,-427.734,832.031,-1.80,3.45,-35.70,18.49
4083,4.43,-3.44,-30.20,1.953,52.734,1027.832,0.30,1.05,-33.45,18.83
4093,6.93,-5.04,-33.78,-31.738,-236.816,1118.652,-0.30,0.75,-33.15,18.73
4103,8.56,0.54,-31.76,344.727,-588.379,460.937,0.45,0.90,-31.50,18.49
4112,2.16,-8.44,-34.47,-104.492,-193.848,1365.234,-0.30,0.00,-32.70,18.73
4124,13.11,-3.75,-28.53,107.910,-414.062,799.805,-0.30,0.00,-32.70,18.54
4134,-0.02,-2.65,-23.20,-268.555,-227.539,1052.734,-0.30,1.50,-32.70,18.83
4144,1.01,3.22,-33.16,155.762,-336.914,807.617,0.90,-0.15,-30.30,18.73
4153,-6.20,-3.04,-37.69,-204.102,-227.539,1187.012,-1.20,2.85,-32.25,18.83
4163,-8.59,1.61,-38.38,105.469,-358.398,592.773,-1.50,0.00,-31.65,18.83
4173,-7.60,0.79,-30.08,167.969,-265.625,985.840,-1.20,1.65,-31.05,18.54
4183,-5.40,-0.56,-31.99,-94.727,-119.141,1167.969,0.00,0.00,-29.70,18.59
4195,9.05,0.53,-28.02,69.824,-70.313,932.129,-0.75,1.95,-30.90,18.59
4205,8.82,4.50,-30.04,11.719,-320.801,1550.293,-0.75,1.95,-30.90,18.68
4215,12.34,5.53,-29.56,46.875,-570.312,872.070,1.05,1.50,-30.15,18.59
4224,6.39,1.35,-35.42,-129.395,-534.180,1425.293,-2.10,0.45,-33.75,18.83
4234,-0.69,3.67,-36.88,-45.898,-364.258,1424.805,0.15,0.90,-29.85,18.49
4244,4.36,4.46,-37.20,-13.184,-545.898,939.941,-1.20,0.90,-32.25,18.54
