Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1308,0.5,-0.38,-1.78,-1.953,23.437,1011.719,-18.75,-19.8,-24.9,14.08
1317,-1.27,-0.81,-1.51,-7.324,27.344,1013.184,-18.15,-18,-26.1,13.75
1327,1.43,-0.65,1.46,-11.719,26.855,1010.254,-20.1,-19.65,-25.35,13.99
1336,0.01,-0.58,1.6,-5.859,13.184,1016.602,-19.2,-18.6,-24.45,14.08
1345,0.55,-1.01,-0.21,-7.812,40.039,1011.23,-18.9,-18.9,-25.05,13.99
1355,0.99,1.39,1.4,-7.812,26.855,1014.16,-18.9,-18.9,-25.05,13.75
1364,-0.83,-0.54,-1.36,-2.93,34.18,1021.973,-19.65,-18.45,-23.85,13.84
1374,-1.34,-0.56,0.76,-19.531,50.293,1021.973,-18.75,-19.05,-25.65,14.08
1384,-1.73,-3.89,0.52,-6.348,38.086,1022.949,-18.75,-19.05,-25.65,14.08
1394,0.54,0.4,-0.45,-15.625,36.621,1023.437,-19.2,-19.05,-24.9,13.8
1403,0.09,-1.57,-0.66,-15.137,33.691,1015.625,-19.65,-19.65,-24.3,13.84
1413,0.37,0.94,-0.5,-9.766,27.344,1023.926,-19.2,-19.05,-24.45,13.99
1422,1.2,0.76,-0.64,-9.277,27.344,1019.531,-19.35,-19.05,-24.45,13.75
1431,-2.62,-0.08,-0.04,-7.324,26.367,1016.113,-19.35,-18,-24.3,13.94
1441,-1.18,-0.95,-0.75,-14.648,36.621,1004.395,-19.35,-18,-24.3,13.84
1451,0.3,3.02,1.92,-2.93,36.133,1013.184,-19.35,-17.7,-25.05,13.99
1460,-1.95,-0.93,0.71,-12.695,28.809,1007.812,-19.5,-18.6,-24.45,13.84
1470,-1.27,-0.55,-1.34,-20.02,34.668,1005.859,-19.5,-18.6,-24.45,13.8
1480,1.11,-2.94,2.71,-18.066,39.063,1011.719,-19.2,-18.6,-24.9,14.08
1489,1.28,-0.66,1.24,-16.113,30.762,1020.996,-18.9,-18,-24.6,13.84
1498,-0.12,-1.93,0.8,-3.906,32.715,1021.484,-18.6,-18.45,-26.1,13.99
1508,-1.1,-1.91,-1.63,-11.23,23.437,1014.16,-18.15,-18.9,-24.6,14.08
1518,-1.56,-0.19,-3.92,-10.254,24.414,1015.625,-18.75,-17.85,-25.2,14.18
1528,-0.55,0.43,1.84,-2.93,23.926,1011.23,-19.65,-18.9,-25.05,14.13
1537,1.1,-0.51,-0.99,-15.137,32.715,1021.484,-18.9,-18.45,-25.35,13.99
1547,-0.99,-0.74,2.13,-4.883,36.133,1023.437,-18.9,-18.45,-25.35,13.75
1557,-0.47,-1.19,0.84,-4.395,33.203,1017.578,-18.9,-17.7,-25.35,14.08
1567,-1.49,1.66,-1.58,-5.859,17.09,1020.02,-19.35,-18.45,-25.8,13.84
1577,0.83,-0.62,-0.02,-13.184,39.063,1019.043,-19.35,-18.45,-25.8,13.94
1587,-0.21,-0.79,-0.47,-3.906,32.715,1032.715,-18.9,-19.65,-25.05,13.8
1597,-0.66,-1.29,0.41,-12.695,35.645,1013.184,-19.95,-17.4,-25.2,14.08
1607,-0.09,-1.95,1.65,-6.836,31.738,1015.625,-19.5,-18.6,-24.45,13.65
1617,2.12,0.52,0.13,-1.465,33.691,1015.137,-18.6,-18.9,-23.85,14.08
1626,0.01,1.83,-0.6,-13.672,38.086,1022.949,-18.6,-18.9,-23.85,14.13
1635,-0.93,0.28,3.28,-25.391,26.367,1025.879,-18.9,-17.25,-24.3,14.13
