Time_ms,GyroX_degps,GyroY_degps,GyroZ_degps,AccelX_g,AccelY_g,AccelZ_g,MagX_uT,MagY_uT,MagZ_uT,Temp_C
1547,-1.85,-1.39,-1.20,27.832,39.063,937.500,-19.35,-12.90,-28.80,15.95
1557,-1.23,1.40,-1.77,49.805,24.902,998.047,-18.75,-11.85,-30.15,16.10
1567,-0.51,1.53,-1.95,119.141,41.016,982.910,-18.75,-11.85,-30.15,16.24
1577,0.57,-3.81,-2.16,83.008,41.016,1041.992,-18.15,-11.25,-30.30,16.29
1587,-1.67,0.68,-2.36,37.598,-3.906,1020.508,-19.50,-11.55,-30.45,16.29
1597,-1.36,3.69,-1.77,73.242,117.676,923.828,-20.10,-10.50,-30.75,16.38
1607,0.13,-1.83,-0.40,33.203,73.242,1039.551,-20.25,-11.55,-30.45,16.10
1619,-0.67,-0.56,-2.15,116.699,39.063,1036.621,-20.25,-11.55,-30.45,16.24
1629,-0.81,0.26,-1.56,102.051,40.527,998.047,-22.95,-12.75,-32.70,15.95
1639,-0.50,0.35,-1.91,99.121,6.836,1009.766,-22.20,-11.85,-31.20,16.05
1649,1.30,-1.52,0.82,63.965,51.758,1006.836,-22.35,-12.15,-32.25,16.38
1659,-0.01,-1.35,-2.69,35.645,7.324,1005.859,-22.65,-11.10,-31.20,16.38
1669,-0.05,0.73,0.41,94.727,20.508,1053.711,-22.35,-10.50,-33.30,16.19
1678,-0.49,-1.59,-2.09,126.953,47.363,1054.688,-22.65,-10.35,-34.20,16.10
1690,-0.99,-1.66,-0.80,66.406,34.668,1000.000,-23.25,-10.95,-34.05,16.38
1700,0.63,1.56,-6.54,34.180,20.508,1033.203,-23.25,-10.95,-34.05,16.29
1710,-0.50,0.70,0.92,82.031,19.043,1030.762,-21.90,-12.75,-31.95,16.19
1719,0.82,-1.73,-1.05,153.320,19.043,1007.324,-23.25,-12.45,-32.55,16.24
1729,-0.67,-1.68,-2.31,126.953,-23.926,1002.441,-23.25,-11.70,-31.80,16.29
1739,0.85,0.38,-1.75,-11.230,53.223,1020.020,-22.20,-12.30,-31.20,16.48
1749,1.65,-0.16,-1.30,149.414,0.000,994.141,-21.00,-12.75,-31.20,15.86
1761,-0.47,0.97,-0.72,105.957,80.078,962.402,-21.45,-11.10,-28.95,16.24
1771,-0.66,0.53,-1.53,19.531,-6.836,1032.715,-19.65,-12.15,-29.55,16.10
1781,-2.17,2.28,3.25,82.520,25.391,1208.496,-19.65,-12.15,-29.55,16.29
1790,0.11,2.80,-3.77,185.059,28.320,983.887,-19.35,-12.90,-28.35,16.43
1800,-1.11,2.75,-0.57,87.402,29.785,984.375,-20.10,-12.90,-28.35,16.38
1810,-0.62,-1.08,-1.02,50.293,28.320,1068.359,-19.35,-11.70,-29.55,16.10
1820,0.79,-0.61,-1.63,198.730,-7.812,965.332,-19.20,-11.55,-28.20,16.05
1844,-1.70,-1.27,-2.44,39.551,34.180,1115.723,-21.00,-12.30,-31.65,16.29
1853,-2.11,1.66,-0.27,224.121,17.578,962.402,-21.00,-12.30,-31.65,15.95
1863,-1.18,0.59,-2.44,89.355,55.176,1011.719,-21.00,-12.30,-31.65,16.38
1873,-2.05,-0.91,-0.11,-43.945,47.363,1151.855,-22.95,-11.10,-32.70,16.38
1883,1.17,-0.42,-0.44,229.980,-13.672,860.352,-22.95,-11.10,-32.70,16.38
1893,0.54,1.46,-2.19,40.527,47.363,1023.437,-22.95,-11.10,-33.15,16.29
1906,2.22,-2.24,-3.24,178.711,6.836,1067.383,-24.30,-12.15,-33.75,16.48
1916,0.11,0.46,-0.33,314.453,-88.867,721.680,-24.75,-12.15,-31.50,16.29
1926,1.34,1.53,-1.59,-31.738,82.520,1097.656,-21.90,-11.55,-30.45,16.19
1936,0.89,-1.40,-2.26,316.895,-50.781,978.516,-21.90,-11.55,-30.45,16.38
1946,-2.33,-1.00,-2.95,-15.137,95.215,1083.984,-20.10,-11.70,-29.10,15.95
1956,0.09,-0.85,-2.92,28.320,111.816,1252.441,-19.20,-12.75,-28.65,16.29
1966,5.44,-2.47,-2.63,222.656,-144.531,1033.691,-19.20,-11.85,-28.20,16.29
1978,2.80,1.28,-3.83,67.871,2.441,1114.746,-17.40,-10.95,-28.35,16.19
1988,1.07,-0.92,1.02,299.805,-39.063,933.594,-17.40,-10.95,-28.35,16.58
1998,0.51,0.92,-5.69,-39.063,-129.395,1108.398,-21.45,-12.30,-29.70,16.43
2008,-0.62,-0.24,-0.74,343.262,151.855,992.187,-21.90,-11.85,-30.45,16.29
2018,0.31,-0.73,-5.37,47.852,42.969,861.328,-21.90,-11.85,-30.45,16.29
2028,-2.34,1.21,-4.40,42.969,-91.797,1285.645,-24.00,-11.70,-33.00,16.24
2038,0.08,1.44,-0.71,146.973,-34.668,872.559,-25.35,-13.05,-33.15,16.43
2050,0.04,3.30,-3.53,218.750,-24.414,1309.570,-25.65,-12.30,-31.65,16.19
2060,1.05,4.95,-4.96,84.961,93.262,754.883,-24.15,-12.30,-29.40,16.24
2069,-2.38,-2.15,-6.34,84.473,27.344,1222.656,-24.15,-12.30,-29.40,16.43
2079,-2.54,1.98,-3.44,109.863,61.523,784.668,-21.90,-11.55,-27.45,16.38
2089,-2.33,2.62,-2.01,99.121,-58.594,1290.527,-19.50,-11.55,-26.70,16.10
2099,-1.02,2.39,-2.20,170.410,124.023,765.625,-19.50,-11.55,-26.70,16.43
2109,0.05,0.47,-2.79,208.496,122.070,1354.492,-18.90,-10.05,-29.10,16.38
2121,-1.27,-0.05,-4.86,46.875,114.258,863.281,-21.90,-11.10,-29.40,16.38
2131,-0.87,0.82,-4.21,226.562,14.648,1075.195,-22.65,-11.10,-31.20,16.29
2141,1.37,2.65,-6.11,101.074,91.797,893.555,-23.25,-11.25,-31.80,16.38
2151,-1.14,-0.92,0.56,167.480,-43.945,1074.707,-23.25,-11.25,-31.80,16.48
2161,0.77,0.38,3.23,225.586,-67.871,949.707,-26.10,-11.55,-31.95,16.24
2171,-0.76,-2.51,-0.66,73.242,51.758,912.598,-24.00,-11.25,-30.30,16.10
2181,1.60,-1.50,-1.59,207.520,76.660,1223.633,-24.00,-11.25,-30.30,16.19
2193,1.79,0.32,-1.89,177.246,23.926,1000.488,-21.30,-12.90,-27.60,16.05
2203,0.37,-6.16,-0.44,86.914,-122.559,1147.949,-19.65,-13.65,-28.05,16.38
2213,2.56,-0.98,-7.48,182.129,-28.809,1215.820,-19.35,-10.95,-28.35,16.38
2223,2.80,-2.35,-3.53,99.121,62.500,889.648,-20.70,-11.10,-29.40,16.43
2233,0.44,-1.80,-4.08,255.371,-44.434,1131.348,-20.70,-11.10,-29.40,16.38
2243,1.53,-0.45,-6.53,251.465,19.043,735.352,-25.50,-12.15,-33.00,16.48
2253,3.10,-3.11,0.60,-13.672,103.027,949.707,-24.30,-11.70,-33.00,16.10
2265,1.47,-1.59,-2.51,181.641,-38.086,1244.629,-23.70,-11.85,-28.95,16.48
2275,2.37,-0.61,-3.15,128.906,-1.465,985.840,-20.10,-12.15,-28.35,16.19
2285,2.73,-1.90,-4.98,146.484,3.418,1074.707,-19.35,-12.15,-27.60,16.24
2295,1.55,-0.79,-2.31,115.234,29.785,1050.781,-19.35,-10.05,-28.80,16.38
2305,-0.45,1.31,-4.58,123.047,-56.641,1088.379,-19.35,-10.05,-28.80,16.43
2315,-2.03,-1.42,-6.67,178.711,36.133,1293.945,-23.70,-11.55,-32.40,16.38
2327,-2.63,1.85,-6.75,106.445,126.953,1127.930,-25.35,-9.90,-34.95,16.24
2337,-0.79,-0.37,-5.79,63.477,-41.016,1165.527,-26.10,-11.55,-31.95,16.19
2347,-0.08,-2.80,-4.81,141.113,10.254,1029.297,-23.55,-10.95,-29.55,16.29
2363,-1.89,0.69,-7.26,80.078,61.035,1104.004,-20.70,-12.30,-28.20,16.38
2372,-1.76,-0.14,-6.12,295.410,103.027,682.129,-19.50,-11.85,-28.65,16.43
2382,-2.05,0.05,-5.11,250.977,65.430,974.121,-18.75,-9.90,-28.95,16.62
2392,-1.21,-2.27,-8.23,242.676,-38.574,1038.086,-18.75,-9.90,-28.95,16.38
2404,-0.44,-3.20,-5.08,265.137,-167.480,775.391,-24.90,-12.30,-33.45,16.24
2414,-4.48,-3.05,-7.38,255.859,37.109,1066.895,-24.90,-12.30,-33.45,16.38
2424,-4.28,-2.62,-6.39,193.359,79.102,666.504,-21.30,-11.70,-29.10,16.58
2434,-1.28,-3.32,-7.87,162.598,49.805,1093.750,-21.30,-11.70,-29.10,16.24
2444,-1.63,-2.23,-2.72,-21.973,69.336,1186.523,-21.30,-11.70,-29.10,16.24
2454,-1.47,-1.86,-5.92,150.879,83.008,976.562,-22.80,-11.70,-31.80,16.38
2464,0.42,-2.14,-7.14,199.219,-33.691,1096.680,-22.80,-11.70,-31.80,16.48
2476,2.77,0.98,-8.28,133.301,115.723,1074.219,-25.80,-12.45,-34.05,16.43
2486,1.46,-1.00,-8.47,324.707,-216.309,1145.020,-24.75,-12.45,-31.05,16.43
2496,2.02,1.73,-8.10,104.004,-6.836,1028.320,-20.10,-12.90,-28.05,16.58
2506,-1.96,-0.38,-6.76,86.426,-80.078,957.031,-20.10,-10.95,-29.85,16.29
2516,0.51,1.45,-7.05,220.215,-20.020,1217.285,-20.10,-10.95,-29.85,16.10
2526,-1.88,0.57,-4.63,182.129,70.313,927.734,-24.60,-8.70,-34.65,16.38
2536,-2.84,-1.26,-7.76,210.937,-16.113,928.223,-24.15,-11.55,-33.90,16.48
2548,0.84,-2.11,-9.98,307.617,-27.344,1218.750,-24.15,-11.55,-33.90,16.48
2558,2.37,-0.65,-5.56,170.898,25.391,1002.930,-19.95,-12.30,-28.95,16.48
2568,2.41,-2.02,-9.24,92.285,-32.715,1073.242,-18.90,-10.95,-28.80,16.58
2578,-1.89,0.31,-8.99,167.969,108.398,1176.758,-20.70,-9.45,-30.15,16.38
2588,-2.32,1.29,-9.95,190.918,100.098,1037.598,-23.40,-9.45,-34.95,16.48
2598,0.18,0.31,-6.48,133.789,69.824,985.840,-23.40,-9.45,-34.95,16.10
2607,0.36,4.42,-10.33,189.453,78.125,833.984,-22.20,-12.30,-31.95,16.38
2619,-0.81,3.85,-5.52,190.430,-17.578,1050.781,-19.20,-11.55,-28.95,16.38
2629,-1.63,2.58,-8.36,144.043,-112.305,1086.914,-19.20,-11.55,-28.95,16.38
2639,0.44,1.31,-7.74,327.148,-223.145,957.520,-21.90,-9.45,-33.90,16.38
2649,-1.21,-3.63,-6.74,277.832,-137.695,906.738,-24.60,-10.65,-34.95,16.38
2659,0.50,0.05,-8.89,173.828,-14.648,1091.309,-22.95,-12.30,-34.65,16.38
2669,-0.44,3.50,-3.68,153.320,119.629,766.602,-19.35,-12.15,-29.85,16.24
2679,0.69,-1.40,-10.80,66.895,1.465,815.918,-19.35,-12.15,-29.85,16.38
2691,-1.44,0.53,-12.04,249.512,-221.191,1017.578,-19.65,-9.30,-32.25,16.19
2701,-2.49,-0.08,-9.56,125.000,-64.941,1159.668,-22.65,-10.65,-34.20,16.48
2711,-0.85,-0.73,-11.12,262.207,2.930,1126.465,-22.65,-10.65,-34.20,16.58
2721,0.00,-0.28,-8.78,284.180,-254.395,1229.004,-20.25,-12.30,-29.70,16.72
2731,0.05,1.72,-9.83,46.387,109.375,1204.102,-16.65,-10.95,-28.05,16.77
2741,-1.18,1.83,-8.29,259.766,134.277,767.090,-19.50,-9.45,-31.95,16.38
2753,-2.98,4.04,-4.92,154.297,64.453,807.617,-23.25,-10.05,-34.50,16.62
2763,0.11,-0.12,-10.72,242.187,-33.691,1367.676,-23.25,-10.05,-34.50,16.43
2773,1.65,0.26,-14.42,274.414,-38.086,1101.074,-18.90,-12.90,-28.35,16.38
2783,1.38,0.98,-10.62,211.426,-84.473,980.469,-16.80,-9.90,-27.90,16.38
2793,-2.44,0.87,-6.18,316.406,-37.109,1160.645,-19.20,-9.45,-31.95,16.48
2803,-2.21,-3.56,-7.73,-41.016,14.160,931.152,-24.60,-9.90,-33.90,16.38
2813,-2.79,-4.14,-8.66,261.230,178.223,1231.445,-21.30,-12.45,-30.75,16.48
2825,3.14,-2.35,-9.07,151.367,-198.730,1318.359,-17.25,-9.90,-30.15,16.38
2835,-2.63,-2.78,-10.63,523.437,49.805,942.871,-17.25,-9.90,-30.15,16.58
2845,0.04,-2.07,-12.44,-4.395,-40.039,770.996,-24.15,-13.05,-32.70,16.38
2855,2.89,-1.74,-9.73,126.953,-117.676,1300.293,-19.20,-12.75,-27.90,16.24
2865,4.69,-2.44,-9.19,321.289,-431.641,721.680,-16.65,-12.75,-27.90,16.77
2880,1.55,-0.58,-9.47,126.465,-0.488,1535.645,-19.20,-9.45,-32.70,16.58
2889,2.69,-5.37,-12.40,78.125,-169.434,708.984,-22.20,-10.35,-32.70,16.38
2901,-8.32,-2.67,-13.15,252.930,-11.230,1078.613,-21.30,-9.75,-29.10,16.77
2911,-2.16,-7.64,-12.63,160.645,-99.121,704.102,-17.55,-9.90,-28.65,16.58
2921,-4.28,-7.45,-12.21,261.719,95.703,795.898,-17.55,-9.90,-28.65,16.24
2931,1.23,-8.39,-13.34,202.637,153.809,1445.313,-23.70,-10.65,-32.70,16.62
2941,5.95,-3.66,-6.94,209.473,-20.996,1257.324,-20.10,-11.25,-30.30,16.58
2951,10.61,-3.60,-10.25,213.867,-224.121,1087.891,-16.65,-9.75,-26.10,16.58
2961,9.18,3.14,-9.07,94.238,-244.141,1141.113,-18.75,-8.25,-30.45,16.48
2973,9.06,-0.76,-8.11,126.953,-74.707,737.793,-18.75,-8.25,-30.45,16.29
2983,4.79,0.61,-9.98,196.289,-300.293,1066.895,-21.30,-11.70,-28.80,16.48
2993,-0.81,1.14,-10.32,187.012,-151.367,1200.684,-17.10,-8.85,-26.55,16.62
3003,-6.08,4.41,-11.59,192.871,-192.383,705.078,-17.10,-8.85,-26.55,16.24
3013,-6.66,4.80,-7.15,50.293,-40.527,567.871,-22.65,-8.70,-30.45,16.62
3023,-11.56,5.37,-11.59,210.449,-31.738,807.617,-20.10,-11.25,-27.60,16.38
3033,-0.73,5.60,-10.28,213.379,27.832,994.141,-16.65,-10.05,-26.10,16.58
3044,1.54,0.15,-14.07,465.332,-291.504,1104.004,-21.90,-8.25,-29.40,16.77
3054,1.22,4.58,-13.27,-49.316,-63.477,1017.578,-21.90,-8.25,-29.40,16.38
3064,-0.37,-1.16,-14.19,374.023,-495.117,687.500,-19.50,-10.65,-26.40,16.43
3074,-3.87,3.50,-14.59,94.727,-387.695,238.281,-16.20,-6.90,-26.10,16.24
3084,-9.11,-1.24,-18.00,182.129,-253.906,739.746,-16.20,-6.90,-26.10,16.58
3094,3.86,2.63,-10.18,214.844,-93.750,791.504,-24.00,-10.05,-29.55,16.48
3104,-5.06,-2.56,-20.44,232.422,-114.258,898.437,-19.20,-11.10,-26.70,16.62
3116,2.22,-9.09,-19.05,274.414,-523.926,1232.422,-23.40,-9.45,-31.20,16.77
3126,1.11,-3.60,-14.21,-36.133,10.742,518.555,-23.40,-9.45,-31.20,16.48
3136,3.59,-4.40,-16.66,515.137,-90.332,765.137,-18.75,-9.15,-27.15,16.43
3146,4.19,0.66,-20.14,151.367,44.434,751.953,-22.65,-7.95,-31.95,16.58
3155,-2.79,-1.51,-18.91,344.238,-197.266,1366.699,-22.65,-7.95,-31.95,16.43
3165,2.14,1.79,-11.24,-92.773,95.215,1298.828,-22.65,-7.95,-31.95,16.43
3175,0.60,-3.21,-16.13,178.711,-173.340,1110.840,-19.20,-7.95,-29.70,16.62
3187,0.94,2.34,-9.76,328.613,-62.988,830.566,-23.25,-10.50,-33.00,16.43
3197,-1.51,2.07,-18.02,213.379,-26.855,882.812,-19.65,-11.70,-27.60,16.43
3207,-0.37,0.72,-18.82,135.254,-243.652,919.922,-19.65,-11.70,-27.60,16.43
3217,1.12,-1.41,-18.67,15.625,21.973,1999.939,-22.05,-8.55,-31.80,16.38
3227,1.69,-0.31,-14.18,25.391,-73.242,1291.016,-20.85,-11.70,-29.10,16.48
3237,2.87,0.97,-17.64,275.391,-62.012,486.328,-20.85,-11.70,-29.10,16.43
3249,3.99,4.92,-15.60,62.988,48.340,1480.957,-22.65,-8.25,-30.45,16.58
3259,0.11,0.14,-12.79,47.363,-169.922,1342.285,-23.40,-11.10,-30.90,16.48
3269,0.50,1.37,-19.31,457.520,45.898,586.914,-18.60,-8.85,-27.60,16.58
3278,0.58,-1.90,-16.51,89.844,-137.207,1084.473,-19.95,-8.25,-30.90,16.48
3288,-2.88,-4.73,-19.02,158.691,-126.953,1976.563,-19.95,-8.25,-30.90,16.62
3298,6.00,-2.63,-19.47,398.926,-144.531,1255.371,-18.45,-10.35,-27.15,16.29
3308,2.57,-2.35,-18.83,-258.789,-59.570,1555.176,-20.10,-8.10,-31.05,16.48
3320,1.63,-1.38,-12.65,125.977,-190.430,1090.820,-23.40,-9.90,-32.40,16.38
3330,1.47,-6.06,-17.31,489.258,-483.398,1999.939,-18.90,-10.95,-28.80,16.58
3340,-2.63,-1.26,-17.40,54.199,-441.406,702.637,-18.15,-5.70,-29.10,16.38
3350,-2.35,-2.45,-21.37,94.727,-345.703,1882.324,-22.35,-8.85,-32.25,16.58
3360,1.74,-1.15,-19.48,440.430,-479.004,869.629,-18.60,-10.50,-26.85,16.38
3370,2.01,0.19,-20.63,-62.012,-111.816,1928.223,-18.60,-10.50,-26.85,16.24
3380,6.79,1.15,-17.13,486.328,-616.699,596.191,-22.20,-8.70,-31.95,16.58
3397,-0.71,-6.92,-21.43,352.539,-485.840,742.187,-18.60,-7.65,-28.35,16.43
3406,-4.28,-8.27,-22.44,668.945,-83.984,667.480,-24.15,-9.90,-31.95,16.38
3416,-4.15,-12.56,-20.57,265.137,-97.168,894.043,-18.45,-9.90,-27.90,16.38
3426,-2.66,-9.34,-20.17,-23.437,192.871,995.117,-19.65,-7.65,-31.50,16.43
3436,1.83,-10.60,-18.84,196.289,-265.137,1105.469,-24.00,-10.05,-31.80,16.38
3446,-5.03,-5.61,-18.09,-92.285,167.480,1183.105,-24.00,-10.05,-31.80,16.38
3456,-0.76,-5.59,-21.66,140.137,151.367,683.594,-20.85,-5.70,-31.80,16.72
3468,-0.05,-0.40,-28.36,34.668,-80.566,681.152,-20.55,-11.25,-31.05,16.43
3478,6.64,-0.14,-18.93,408.203,-483.887,835.937,-16.65,-7.65,-29.85,16.43
3488,-1.00,1.76,-20.76,-230.957,-104.980,1446.777,-23.25,-7.35,-32.25,16.62
3498,1.66,7.07,-28.01,175.781,374.512,861.816,-23.25,-7.35,-32.25,16.62
3508,11.37,0.80,-23.67,390.625,-691.895,1114.746,-16.80,-7.05,-28.95,16.48
3518,-1.98,5.31,-25.45,-81.543,-357.422,1482.910,-21.60,-6.45,-33.75,16.38
3528,-6.15,8.39,-22.29,-92.773,112.793,727.539,-21.60,-6.45,-33.75,16.38
3540,-5.45,3.63,-26.43,260.254,-311.035,1350.098,-18.00,-5.55,-30.45,16.43
3550,-6.56,6.18,-26.79,104.004,-187.500,941.895,-21.30,-7.65,-33.30,16.38
3560,-3.91,2.22,-26.72,311.035,-97.656,889.648,-17.25,-8.25,-28.95,16.58
3570,3.11,-0.89,-29.95,339.355,-423.828,1102.539,-19.65,-6.45,-32.55,16.62
3580,3.32,-4.44,-23.77,430.176,-238.281,1922.852,-19.65,-6.45,-32.55,16.72
3590,-3.99,-1.57,-27.56,-67.871,-235.840,1256.836,-16.80,-6.30,-29.40,16.29
3600,-0.08,-4.24,-26.43,118.164,75.195,1757.324,-20.10,-6.45,-33.30,16.24
3612,3.20,-3.37,-25.82,354.980,-91.309,831.055,-20.10,-6.45,-33.30,16.38
3622,-2.20,-2.72,-23.67,201.660,-404.785,873.535,-17.55,-4.35,-31.20,16.38
3632,-6.94,-6.29,-27.83,234.863,-338.867,1629.883,-20.25,-7.95,-32.40,16.38
3642,-7.85,1.33,-26.68,54.688,96.680,1019.531,-15.45,-6.90,-27.60,16.38
3652,3.38,-3.24,-29.61,49.805,-157.227,1328.125,-19.65,-4.95,-31.50,16.72
3662,5.07,-3.17,-28.69,169.434,-192.871,646.973,-19.65,-4.95,-31.50,16.72
3672,3.66,-3.71,-27.34,136.230,70.801,1167.480,-16.05,-3.90,-29.40,16.38
3683,3.32,-4.53,-21.17,688.477,-470.215,862.305,-20.70,-5.85,-31.65,16.62
3693,-19.32,3.38,-21.50,122.559,-155.762,-226.074,-20.70,-5.85,-31.65,16.29
3703,-12.75,-1.49,-25.08,156.738,-131.836,752.930,-18.90,-5.25,-31.50,16.38
3713,-20.56,-3.06,-25.51,380.371,4.883,49.316,-17.10,-8.85,-28.35,16.62
3723,-17.08,-0.56,-23.41,-194.336,74.219,1142.578,-16.20,-6.15,-28.05,16.58
3733,-9.41,-0.13,-17.26,216.309,115.723,957.031,-20.10,-7.35,-31.50,16.48
3745,13.20,1.75,-21.40,338.379,0.977,714.844,-20.10,-7.35,-31.50,16.43
3755,6.00,5.53,-29.32,-46.387,-398.437,837.402,-20.55,-5.70,-30.75,16.24
3765,4.96,-0.50,-29.82,70.313,-329.590,1242.676,-16.65,-8.10,-27.30,16.82
3775,-10.63,3.30,-27.34,231.934,-261.230,902.832,-15.90,-4.05,-28.35,16.19
3785,-9.79,-2.08,9.59,-37.598,-418.457,1113.281,-19.95,-7.50,-30.15,16.43
3795,-8.75,-2.67,-36.98,243.164,-280.273,1203.125,-14.55,-4.35,-26.70,16.58
3805,-9.08,1.17,-32.33,451.660,-392.578,905.273,-18.60,-4.50,-29.10,16.72
3817,-0.63,-3.24,-29.80,589.355,-27.832,1303.223,-15.45,-7.35,-25.80,16.38
3827,6.22,-1.99,-35.53,-81.055,-392.578,1497.559,-17.85,-7.65,-29.55,16.62
3837,6.24,-4.32,-40.11,411.621,-317.871,730.957,-16.05,-2.70,-27.45,16.38
3847,-4.19,-3.74,-34.20,-523.437,27.344,1647.949,-20.25,-5.85,-30.45,16.58
3857,0.00,-2.46,-31.76,188.965,-145.020,912.598,-16.05,-5.10,-27.45,16.38
3867,0.73,-2.56,-37.69,81.543,-262.695,1671.875,-19.35,-2.85,-32.55,16.38
3877,3.85,3.45,-34.27,109.375,-174.316,862.793,-16.05,-6.30,-28.20,16.48
3889,-4.58,4.91,-31.89,-86.914,-549.805,763.672,-17.40,-0.90,-29.85,16.58
3899,3.77,10.21,-30.82,516.113,-466.797,443.359,-17.40,-0.90,-29.85,16.58
3914,-7.98,3.77,-34.45,-265.625,-430.176,1999.939,-14.40,-2.10,-29.85,16.43
3923,-0.87,0.05,-32.82,96.680,-53.223,506.348,-17.55,-5.10,-31.95,16.38
3933,3.44,2.86,-33.95,172.852,-133.789,1672.852,-12.75,-4.05,-28.05,16.62
3943,3.47,10.92,-35.85,137.207,-431.152,928.223,-17.25,-3.90,-31.20,16.72
3953,2.05,6.82,-31.18,36.621,-333.984,798.340,-17.25,-3.90,-31.20,16.72
3963,1.27,3.80,-31.13,9.766,-283.203,1791.992,-16.05,-2.70,-31.65,16.43
3975,-4.44,-0.19,-30.48,510.254,-567.871,1039.063,-14.40,-6.15,-28.80,16.58
3985,-17.50,-1.34,-34.89,45.898,-644.531,646.973,-14.40,-6.15,-28.80,16.48
3995,-8.43,-1.29,-50.80,11.230,-307.129,679.687,-15.30,-4.65,-30.15,16.43
4005,-7.98,-3.80,-39.76,18.066,264.160,1243.652,-14.10,-3.45,-28.65,16.48
4015,3.50,-2.44,-36.22,274.414,-660.645,1434.570,-16.50,-5.10,-31.65,16.48
4025,3.41,0.60,-36.39,-404.785,-257.324,1097.656,-13.80,-3.90,-27.90,16.48
4037,8.00,-5.30,-43.94,448.730,-823.242,1400.879,-12.00,-3.75,-28.05,16.48
4047,5.02,-2.35,-34.20,158.203,-749.512,1279.297,-15.90,-2.85,-31.05,16.58
4057,-2.63,-4.05,-37.00,78.125,-311.523,1159.180,-15.90,-2.85,-31.05,16.62
4067,-4.23,0.67,-38.08,-284.180,-244.629,878.906,-16.05,-1.95,-30.90,16.38
4077,-4.25,-2.15,-41.53,462.402,-464.355,263.184,-14.55,-4.35,-28.65,16.58
4087,-1.21,-3.79,-37.79,87.402,-216.309,806.152,-14.70,-4.35,-28.65,16.10
4097,-0.03,-2.79,-37.30,74.219,-46.387,1412.598,-13.95,-5.70,-28.80,16.58
4109,6.78,-3.31,-39.07,13.184,-266.602,1230.957,-13.95,-5.70,-28.80,16.38
4119,9.18,-2.92,-33.57,-24.414,-613.770,1233.398,-14.85,-3.90,-28.95,16.77
4129,-2.31,2.65,-38.27,-185.547,-323.730,935.059,-13.80,-1.05,-30.45,16.82
4139,1.73,1.35,-38.66,125.977,-272.461,139.648,-13.80,-1.05,-30.45,16.24
4149,-5.18,2.75,-41.82,-358.398,-1003.418,1195.313,-12.75,-0.90,-32.25,16.62
4159,1.89,-0.02,-44.53,-404.297,-281.738,1084.473,-13.20,0.45,-31.80,16.48
4169,-7.29,8.31,-43.37,-411.133,-232.910,1251.953,-12.75,-0.90,-31.50,16.38
4181,-1.61,0.98,-46.76,-229.980,-60.547,1452.637,-11.40,-0.75,-31.65,16.58
4191,6.33,-3.02,-49.01,12.207,-347.656,1926.758,-11.40,-0.75,-31.65,16.29
4201,8.31,-0.66,-44.11,-140.137,-34.180,1020.996,-12.45,-1.65,-33.00,16.58
4211,13.87,-7.02,-36.60,18.555,-505.371,873.047,-10.65,-1.50,-31.65,16.62
